timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	9	8	8	5
1	0.70	70	9	8	8	5
2	0.70	70	9	8	8	5
3	0.70	70	9	8	8	5
4	0.70	70	9	8	8	5
5	0.70	70	9	8	8	5
6	0.70	70	9	8	8	5
7	0.70	70	9	8	8	5
8	0.70	70	9	8	8	5
9	0.70	70	9	8	8	5
10	0.70	70	9	8	8	5
11	0.70	70	9	8	8	5
12	0.70	70	9	8	8	5
13	0.70	70	9	8	8	5
14	0.70	70	9	8	8	5
15	0.70	70	9	8	8	5
16	0.70	70	9	8	8	5
17	0.70	70	9	8	8	5
18	0.70	70	9	8	8	5
19	0.70	70	9	8	8	5
20	0.70	70	9	8	8	5
21	0.70	70	9	8	8	5
22	0.70	70	9	8	8	5
23	0.70	70	9	8	8	5
24	0.70	70	9	8	8	5
25	0.69	69	10	8	8	5
26	0.69	69	10	8	8	5
27	0.69	69	10	8	8	5
28	0.69	69	10	8	8	5
29	0.69	69	10	8	8	5
30	0.68	68	11	8	8	5
31	0.68	68	11	8	8	5
32	0.68	68	11	8	8	5
33	0.68	68	11	8	8	5
34	0.68	68	11	8	8	5
35	0.68	68	11	8	8	5
36	0.68	68	11	8	8	5
37	0.68	68	11	8	8	5
38	0.68	68	11	8	8	5
39	0.68	68	11	8	8	5
40	0.68	68	11	8	8	5
41	0.68	68	11	8	8	5
42	0.68	68	11	8	8	5
43	0.68	68	11	8	8	5
44	0.68	68	11	8	8	5
45	0.68	68	11	8	8	5
46	0.68	68	11	8	8	5
47	0.68	68	11	8	8	5
48	0.68	68	11	8	8	5
49	0.68	68	11	8	8	5
50	0.68	68	11	8	8	5
51	0.68	68	11	8	8	5
52	0.68	68	11	8	8	5
53	0.68	68	11	8	8	5
54	0.68	68	11	8	8	5
55	0.68	68	11	8	8	5
56	0.68	68	11	8	8	5
57	0.68	68	11	8	8	5
58	0.68	68	11	8	8	5
59	0.68	68	11	8	8	5
60	0.68	68	11	8	8	5
61	0.68	68	11	8	8	5
62	0.68	68	11	8	8	5
63	0.68	68	11	8	8	5
64	0.68	68	11	8	8	5
65	0.68	68	11	8	8	5
66	0.68	68	11	8	8	5
67	0.68	68	11	8	8	5
68	0.68	68	11	8	8	5
69	0.68	68	11	8	8	5
70	0.69	69	11	7	8	5
71	0.70	70	11	6	8	5
72	0.71	71	11	6	7	5
73	0.71	71	11	5	8	5
74	0.71	71	10	5	9	5
75	0.72	72	9	5	9	5
76	0.73	73	9	5	9	4
77	0.74	74	8	5	9	4
78	0.75	75	8	5	9	3
79	0.76	76	8	4	9	3
80	0.77	77	8	3	9	3
81	0.78	78	8	3	8	3
82	0.79	79	7	3	8	3
83	0.80	80	6	3	8	3
84	0.81	81	6	3	8	2
85	0.82	82	6	2	8	2
86	0.83	83	6	2	7	2
87	0.84	84	6	2	6	2
88	0.85	85	6	1	6	2
89	0.86	86	6	0	6	2
90	0.87	87	6	0	5	2
91	0.88	88	6	0	4	2
92	0.89	89	5	0	4	2
93	0.90	90	5	0	3	2
94	0.91	91	4	0	3	2
95	0.92	92	4	0	3	1
96	0.93	93	4	0	3	0
97	0.94	94	3	0	3	0
98	0.95	95	2	0	3	0
99	0.96	96	2	0	2	0
100	0.96	96	2	0	2	0
101	0.96	96	2	0	2	0
102	0.96	96	2	0	2	0
103	0.96	96	2	0	2	0
104	0.96	96	2	0	2	0
105	0.96	96	2	0	2	0
106	0.96	96	2	0	2	0
107	0.96	96	2	0	2	0
108	0.96	96	2	0	2	0
109	0.96	96	2	0	2	0
110	0.96	96	2	0	2	0
111	0.96	96	2	0	2	0
112	0.96	96	2	0	2	0
113	0.96	96	2	0	2	0
114	0.96	96	2	0	2	0
115	0.96	96	2	0	2	0
116	0.96	96	2	0	2	0
117	0.96	96	2	0	2	0
118	0.96	96	2	0	2	0
119	0.96	96	2	0	2	0
120	0.96	96	2	0	2	0
121	0.96	96	2	0	2	0
122	0.96	96	2	0	2	0
123	0.96	96	2	0	2	0
124	0.96	96	2	0	2	0
125	0.97	97	1	0	2	0
126	0.97	97	1	0	2	0
127	0.97	97	1	0	2	0
128	0.97	97	1	0	2	0
129	0.97	97	1	0	2	0
130	0.98	98	0	0	2	0
131	0.98	98	0	0	2	0
132	0.98	98	0	0	2	0
133	0.98	98	0	0	2	0
134	0.98	98	0	0	2	0
135	0.98	98	0	0	2	0
136	0.98	98	0	0	2	0
137	0.98	98	0	0	2	0
138	0.98	98	0	0	2	0
139	0.98	98	0	0	2	0
140	0.98	98	0	0	2	0
141	0.98	98	0	0	2	0
142	0.98	98	0	0	2	0
143	0.98	98	0	0	2	0
144	0.98	98	0	0	2	0
145	0.98	98	0	0	2	0
146	0.98	98	0	0	2	0
147	0.98	98	0	0	2	0
148	0.98	98	0	0	2	0
149	0.98	98	0	0	2	0
150	0.98	98	0	0	2	0
151	0.98	98	0	0	2	0
152	0.98	98	0	0	2	0
153	0.98	98	0	0	2	0
154	0.98	98	0	0	2	0
155	0.98	98	0	0	2	0
156	0.98	98	0	0	2	0
157	0.98	98	0	0	2	0
158	0.98	98	0	0	2	0
159	0.98	98	0	0	2	0
160	0.98	98	0	0	2	0
161	0.98	98	0	0	2	0
162	0.98	98	0	0	2	0
163	0.98	98	0	0	2	0
164	0.98	98	0	0	2	0
165	0.98	98	0	0	2	0
166	0.98	98	0	0	2	0
167	0.98	98	0	0	2	0
168	0.98	98	0	0	2	0
169	0.98	98	0	0	2	0
170	0.98	98	0	0	2	0
171	0.98	98	0	0	2	0
172	0.98	98	0	0	2	0
173	0.99	99	0	0	1	0
174	1.00	100	0	0	0	0
175	1.00	100	0	0	0	0
176	1.00	100	0	0	0	0
177	1.00	100	0	0	0	0
178	1.00	100	0	0	0	0
179	1.00	100	0	0	0	0
180	1.00	100	0	0	0	0
181	1.00	100	0	0	0	0
182	1.00	100	0	0	0	0
183	1.00	100	0	0	0	0
184	1.00	100	0	0	0	0
185	1.00	100	0	0	0	0
186	1.00	100	0	0	0	0
187	1.00	100	0	0	0	0
188	1.00	100	0	0	0	0
189	1.00	100	0	0	0	0
190	1.00	100	0	0	0	0
191	1.00	100	0	0	0	0
