timestep	swarm_quality	color_0	color_1
0	0.69	69	31
1	0.69	69	31
2	0.69	69	31
3	0.68	68	32
4	0.68	68	32
5	0.68	68	32
6	0.68	68	32
7	0.68	68	32
8	0.68	68	32
9	0.67	67	33
10	0.67	67	33
11	0.66	66	34
12	0.66	66	34
13	0.66	66	34
14	0.66	66	34
15	0.65	65	35
16	0.65	65	35
17	0.64	64	36
18	0.63	63	37
19	0.63	63	37
20	0.63	63	37
21	0.63	63	37
22	0.62	62	38
23	0.61	61	39
24	0.61	61	39
25	0.61	61	39
26	0.60	60	40
27	0.60	60	40
28	0.59	59	41
29	0.59	59	41
30	0.59	59	41
31	0.59	59	41
32	0.59	59	41
33	0.58	58	42
34	0.58	58	42
35	0.58	58	42
36	0.58	58	42
37	0.57	57	43
38	0.57	57	43
39	0.57	57	43
40	0.57	57	43
41	0.56	56	44
42	0.56	56	44
43	0.55	55	45
44	0.54	54	46
45	0.53	53	47
46	0.52	52	48
47	0.51	51	49
48	0.51	51	49
49	0.51	51	49
50	0.51	51	49
51	0.50	50	50
52	0.49	49	51
53	0.49	49	51
54	0.49	49	51
55	0.48	48	52
56	0.48	48	52
57	0.48	48	52
58	0.48	48	52
59	0.47	47	53
60	0.47	47	53
61	0.46	46	54
62	0.46	46	54
63	0.46	46	54
64	0.46	46	54
65	0.45	45	55
66	0.45	45	55
67	0.44	44	56
68	0.43	43	57
69	0.42	42	58
70	0.43	43	57
71	0.44	44	56
72	0.44	44	56
73	0.45	45	55
74	0.46	46	54
75	0.47	47	53
76	0.47	47	53
77	0.48	48	52
78	0.48	48	52
79	0.49	49	51
80	0.50	50	50
81	0.51	51	49
82	0.51	51	49
83	0.52	52	48
84	0.53	53	47
85	0.54	54	46
86	0.54	54	46
87	0.54	54	46
88	0.55	55	45
89	0.56	56	44
90	0.57	57	43
91	0.57	57	43
92	0.58	58	42
93	0.59	59	41
94	0.59	59	41
95	0.60	60	40
96	0.60	60	40
97	0.61	61	39
98	0.61	61	39
99	0.62	62	38
100	0.62	62	38
101	0.62	62	38
102	0.61	61	39
103	0.61	61	39
104	0.61	61	39
105	0.60	60	40
106	0.60	60	40
107	0.59	59	41
108	0.58	58	42
109	0.58	58	42
110	0.57	57	43
111	0.58	58	42
112	0.58	58	42
113	0.58	58	42
114	0.58	58	42
115	0.59	59	41
116	0.59	59	41
117	0.59	59	41
118	0.60	60	40
119	0.59	59	41
120	0.59	59	41
121	0.59	59	41
122	0.59	59	41
123	0.60	60	40
124	0.60	60	40
125	0.59	59	41
126	0.59	59	41
127	0.59	59	41
128	0.60	60	40
129	0.60	60	40
130	0.60	60	40
131	0.60	60	40
132	0.60	60	40
133	0.61	61	39
134	0.61	61	39
135	0.60	60	40
136	0.60	60	40
137	0.60	60	40
138	0.60	60	40
139	0.60	60	40
140	0.60	60	40
141	0.60	60	40
142	0.60	60	40
143	0.61	61	39
144	0.62	62	38
145	0.63	63	37
146	0.64	64	36
147	0.65	65	35
148	0.65	65	35
149	0.65	65	35
150	0.65	65	35
151	0.66	66	34
152	0.66	66	34
153	0.65	65	35
154	0.65	65	35
155	0.65	65	35
156	0.65	65	35
157	0.65	65	35
158	0.65	65	35
159	0.66	66	34
160	0.66	66	34
161	0.67	67	33
162	0.67	67	33
163	0.67	67	33
164	0.67	67	33
165	0.68	68	32
166	0.68	68	32
167	0.68	68	32
168	0.69	69	31
169	0.69	69	31
170	0.69	69	31
171	0.69	69	31
172	0.70	70	30
173	0.70	70	30
174	0.70	70	30
175	0.69	69	31
176	0.70	70	30
177	0.70	70	30
178	0.71	71	29
179	0.71	71	29
180	0.71	71	29
181	0.71	71	29
182	0.72	72	28
183	0.72	72	28
184	0.72	72	28
185	0.72	72	28
186	0.73	73	27
187	0.74	74	26
188	0.74	74	26
189	0.74	74	26
190	0.74	74	26
191	0.75	75	25
192	0.74	74	26
193	0.74	74	26
194	0.74	74	26
195	0.74	74	26
196	0.75	75	25
197	0.75	75	25
198	0.75	75	25
199	0.75	75	25
200	0.76	76	24
201	0.76	76	24
202	0.76	76	24
203	0.77	77	23
204	0.77	77	23
205	0.78	78	22
206	0.78	78	22
207	0.79	79	21
208	0.79	79	21
209	0.80	80	20
210	0.80	80	20
211	0.80	80	20
212	0.80	80	20
213	0.80	80	20
214	0.80	80	20
215	0.79	79	21
216	0.79	79	21
217	0.79	79	21
218	0.79	79	21
219	0.80	80	20
220	0.80	80	20
221	0.80	80	20
222	0.80	80	20
223	0.80	80	20
224	0.80	80	20
225	0.81	81	19
226	0.82	82	18
227	0.82	82	18
228	0.82	82	18
229	0.82	82	18
230	0.82	82	18
231	0.82	82	18
232	0.81	81	19
233	0.81	81	19
234	0.81	81	19
235	0.81	81	19
236	0.80	80	20
237	0.81	81	19
238	0.80	80	20
239	0.80	80	20
240	0.79	79	21
241	0.79	79	21
242	0.79	79	21
243	0.79	79	21
244	0.78	78	22
245	0.78	78	22
246	0.78	78	22
247	0.78	78	22
248	0.78	78	22
249	0.77	77	23
250	0.77	77	23
251	0.77	77	23
252	0.78	78	22
253	0.79	79	21
254	0.79	79	21
255	0.80	80	20
256	0.79	79	21
257	0.79	79	21
258	0.79	79	21
259	0.78	78	22
260	0.78	78	22
261	0.78	78	22
262	0.78	78	22
263	0.77	77	23
264	0.77	77	23
265	0.77	77	23
266	0.77	77	23
267	0.78	78	22
268	0.78	78	22
269	0.79	79	21
270	0.79	79	21
271	0.78	78	22
272	0.77	77	23
273	0.76	76	24
274	0.76	76	24
275	0.77	77	23
276	0.77	77	23
277	0.77	77	23
278	0.77	77	23
279	0.77	77	23
280	0.77	77	23
281	0.77	77	23
282	0.77	77	23
283	0.77	77	23
284	0.77	77	23
285	0.77	77	23
286	0.77	77	23
287	0.77	77	23
288	0.77	77	23
289	0.76	76	24
290	0.75	75	25
291	0.75	75	25
292	0.75	75	25
293	0.74	74	26
294	0.75	75	25
295	0.74	74	26
296	0.73	73	27
297	0.73	73	27
298	0.73	73	27
299	0.73	73	27
300	0.73	73	27
301	0.73	73	27
