timestep	swarm_quality	color_0	color_1
0	0.70	35	15
1	0.68	34	16
2	0.66	33	17
3	0.64	32	18
4	0.64	32	18
5	0.64	32	18
6	0.64	32	18
7	0.64	32	18
8	0.64	32	18
9	0.64	32	18
10	0.62	31	19
11	0.60	30	20
12	0.60	30	20
13	0.60	30	20
14	0.60	30	20
15	0.58	29	21
16	0.58	29	21
17	0.58	29	21
18	0.58	29	21
19	0.58	29	21
20	0.58	29	21
21	0.58	29	21
22	0.56	28	22
23	0.54	27	23
24	0.52	26	24
25	0.50	25	25
26	0.50	25	25
27	0.48	24	26
28	0.48	24	26
29	0.46	23	27
30	0.46	23	27
31	0.44	22	28
32	0.42	21	29
33	0.42	21	29
34	0.40	20	30
35	0.42	21	29
36	0.44	22	28
37	0.46	23	27
38	0.48	24	26
39	0.50	25	25
40	0.52	26	24
41	0.52	26	24
42	0.54	27	23
43	0.56	28	22
44	0.58	29	21
45	0.60	30	20
46	0.62	31	19
47	0.64	32	18
48	0.66	33	17
49	0.68	34	16
50	0.68	34	16
51	0.70	35	15
52	0.72	36	14
53	0.74	37	13
54	0.72	36	14
55	0.70	35	15
56	0.68	34	16
57	0.68	34	16
58	0.68	34	16
59	0.68	34	16
60	0.70	35	15
61	0.72	36	14
62	0.72	36	14
63	0.70	35	15
64	0.70	35	15
65	0.72	36	14
66	0.72	36	14
67	0.72	36	14
68	0.72	36	14
69	0.70	35	15
70	0.70	35	15
71	0.70	35	15
72	0.72	36	14
73	0.74	37	13
74	0.76	38	12
75	0.78	39	11
76	0.78	39	11
77	0.80	40	10
78	0.80	40	10
79	0.82	41	9
80	0.82	41	9
81	0.84	42	8
82	0.86	43	7
83	0.86	43	7
84	0.88	44	6
85	0.88	44	6
86	0.88	44	6
87	0.88	44	6
88	0.88	44	6
89	0.88	44	6
90	0.88	44	6
91	0.90	45	5
92	0.90	45	5
93	0.90	45	5
94	0.90	45	5
95	0.90	45	5
96	0.90	45	5
97	0.90	45	5
98	0.90	45	5
99	0.88	44	6
100	0.88	44	6
101	0.88	44	6
102	0.88	44	6
103	0.88	44	6
104	0.88	44	6
105	0.90	45	5
106	0.92	46	4
107	0.92	46	4
108	0.92	46	4
109	0.92	46	4
110	0.92	46	4
111	0.90	45	5
112	0.90	45	5
113	0.90	45	5
114	0.90	45	5
115	0.90	45	5
116	0.90	45	5
117	0.90	45	5
118	0.90	45	5
119	0.92	46	4
120	0.92	46	4
121	0.90	45	5
122	0.90	45	5
123	0.90	45	5
124	0.90	45	5
125	0.90	45	5
126	0.90	45	5
127	0.90	45	5
128	0.90	45	5
129	0.90	45	5
130	0.88	44	6
131	0.88	44	6
132	0.88	44	6
133	0.86	43	7
134	0.86	43	7
135	0.86	43	7
136	0.86	43	7
137	0.86	43	7
138	0.86	43	7
139	0.86	43	7
140	0.86	43	7
141	0.86	43	7
142	0.86	43	7
143	0.86	43	7
144	0.86	43	7
145	0.86	43	7
146	0.86	43	7
147	0.86	43	7
148	0.86	43	7
149	0.88	44	6
150	0.88	44	6
151	0.88	44	6
152	0.88	44	6
153	0.88	44	6
154	0.88	44	6
155	0.88	44	6
156	0.88	44	6
157	0.88	44	6
158	0.88	44	6
159	0.88	44	6
160	0.88	44	6
161	0.90	45	5
162	0.90	45	5
163	0.92	46	4
164	0.92	46	4
165	0.92	46	4
166	0.92	46	4
167	0.92	46	4
168	0.92	46	4
169	0.90	45	5
170	0.90	45	5
171	0.92	46	4
172	0.92	46	4
173	0.90	45	5
174	0.90	45	5
175	0.90	45	5
176	0.90	45	5
177	0.90	45	5
178	0.88	44	6
179	0.86	43	7
180	0.88	44	6
181	0.88	44	6
182	0.88	44	6
183	0.90	45	5
184	0.88	44	6
185	0.88	44	6
186	0.88	44	6
187	0.88	44	6
188	0.88	44	6
189	0.88	44	6
190	0.88	44	6
191	0.88	44	6
192	0.88	44	6
193	0.86	43	7
194	0.86	43	7
195	0.86	43	7
196	0.86	43	7
197	0.86	43	7
198	0.86	43	7
199	0.86	43	7
200	0.86	43	7
201	0.84	42	8
202	0.84	42	8
203	0.84	42	8
204	0.86	43	7
205	0.84	42	8
206	0.84	42	8
207	0.84	42	8
208	0.84	42	8
209	0.84	42	8
210	0.84	42	8
211	0.84	42	8
212	0.82	41	9
213	0.82	41	9
214	0.82	41	9
215	0.80	40	10
216	0.80	40	10
217	0.80	40	10
218	0.78	39	11
219	0.80	40	10
220	0.78	39	11
221	0.76	38	12
222	0.76	38	12
223	0.78	39	11
224	0.76	38	12
225	0.76	38	12
226	0.76	38	12
227	0.76	38	12
228	0.78	39	11
229	0.78	39	11
230	0.78	39	11
231	0.78	39	11
232	0.78	39	11
233	0.78	39	11
234	0.80	40	10
235	0.80	40	10
236	0.80	40	10
237	0.80	40	10
238	0.80	40	10
239	0.80	40	10
240	0.80	40	10
241	0.78	39	11
242	0.78	39	11
243	0.80	40	10
244	0.78	39	11
245	0.76	38	12
246	0.76	38	12
247	0.76	38	12
248	0.76	38	12
249	0.76	38	12
250	0.76	38	12
251	0.76	38	12
252	0.76	38	12
253	0.76	38	12
254	0.76	38	12
255	0.78	39	11
256	0.78	39	11
257	0.78	39	11
258	0.78	39	11
259	0.78	39	11
260	0.78	39	11
261	0.78	39	11
262	0.80	40	10
263	0.80	40	10
264	0.80	40	10
265	0.82	41	9
266	0.82	41	9
267	0.82	41	9
268	0.84	42	8
269	0.84	42	8
270	0.86	43	7
271	0.88	44	6
272	0.88	44	6
273	0.88	44	6
274	0.90	45	5
275	0.90	45	5
276	0.90	45	5
277	0.90	45	5
278	0.90	45	5
279	0.92	46	4
280	0.92	46	4
281	0.92	46	4
282	0.92	46	4
283	0.92	46	4
284	0.92	46	4
285	0.92	46	4
286	0.92	46	4
287	0.90	45	5
288	0.90	45	5
289	0.90	45	5
290	0.90	45	5
291	0.92	46	4
292	0.92	46	4
293	0.92	46	4
294	0.94	47	3
295	0.96	48	2
296	0.96	48	2
297	0.96	48	2
298	0.96	48	2
299	0.96	48	2
300	0.96	48	2
301	0.98	49	1
302	0.98	49	1
303	0.98	49	1
304	0.96	48	2
305	0.96	48	2
306	0.96	48	2
307	0.96	48	2
308	0.96	48	2
309	0.96	48	2
310	0.96	48	2
311	0.96	48	2
312	0.96	48	2
313	0.96	48	2
314	0.96	48	2
315	0.96	48	2
316	0.96	48	2
317	0.96	48	2
318	0.94	47	3
319	0.94	47	3
320	0.94	47	3
321	0.94	47	3
322	0.94	47	3
323	0.94	47	3
324	0.94	47	3
325	0.94	47	3
326	0.94	47	3
327	0.94	47	3
328	0.94	47	3
329	0.94	47	3
330	0.94	47	3
331	0.94	47	3
332	0.94	47	3
333	0.94	47	3
334	0.94	47	3
335	0.94	47	3
336	0.94	47	3
337	0.96	48	2
338	0.96	48	2
339	0.96	48	2
340	0.96	48	2
341	0.94	47	3
342	0.92	46	4
343	0.92	46	4
344	0.92	46	4
345	0.92	46	4
346	0.92	46	4
347	0.92	46	4
348	0.92	46	4
349	0.92	46	4
350	0.92	46	4
351	0.92	46	4
352	0.92	46	4
353	0.90	45	5
354	0.92	46	4
355	0.92	46	4
356	0.92	46	4
357	0.92	46	4
358	0.92	46	4
359	0.92	46	4
360	0.92	46	4
361	0.92	46	4
362	0.92	46	4
363	0.92	46	4
364	0.92	46	4
365	0.92	46	4
366	0.92	46	4
367	0.92	46	4
368	0.94	47	3
369	0.94	47	3
370	0.94	47	3
371	0.94	47	3
372	0.94	47	3
373	0.94	47	3
374	0.94	47	3
375	0.94	47	3
376	0.94	47	3
377	0.94	47	3
378	0.94	47	3
379	0.94	47	3
380	0.94	47	3
381	0.94	47	3
382	0.94	47	3
383	0.92	46	4
384	0.92	46	4
385	0.92	46	4
386	0.92	46	4
387	0.92	46	4
388	0.92	46	4
389	0.92	46	4
390	0.92	46	4
391	0.94	47	3
392	0.96	48	2
393	0.96	48	2
394	0.96	48	2
395	0.96	48	2
