timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	5	9	9	7
1	0.70	70	5	9	9	7
2	0.70	70	5	9	9	7
3	0.70	70	5	9	9	7
4	0.70	70	5	9	9	7
5	0.70	70	5	9	9	7
6	0.70	70	5	9	9	7
7	0.70	70	5	9	9	7
8	0.70	70	5	9	9	7
9	0.70	70	5	9	9	7
10	0.70	70	5	9	9	7
11	0.70	70	5	9	9	7
12	0.70	70	5	9	9	7
13	0.70	70	5	9	9	7
14	0.70	70	5	9	9	7
15	0.70	70	5	9	9	7
16	0.70	70	5	9	9	7
17	0.70	70	5	9	9	7
18	0.70	70	5	9	9	7
19	0.70	70	5	9	9	7
20	0.70	70	5	9	9	7
21	0.70	70	5	9	9	7
22	0.70	70	5	9	9	7
23	0.70	70	5	9	9	7
24	0.70	70	5	9	9	7
25	0.70	70	5	9	9	7
26	0.70	70	5	9	9	7
27	0.70	70	5	9	9	7
28	0.69	69	6	9	9	7
29	0.69	69	6	9	9	7
30	0.69	69	6	9	9	7
31	0.69	69	6	9	9	7
32	0.69	69	6	9	9	7
33	0.69	69	6	9	9	7
34	0.69	69	6	9	9	7
35	0.69	69	6	9	9	7
36	0.69	69	6	9	9	7
37	0.69	69	6	9	9	7
38	0.69	69	6	9	9	7
39	0.68	68	6	9	9	8
40	0.68	68	6	9	9	8
41	0.68	68	6	9	9	8
42	0.68	68	6	9	9	8
43	0.68	68	6	9	9	8
44	0.68	68	6	9	9	8
45	0.67	67	7	9	9	8
46	0.66	66	7	10	9	8
47	0.66	66	7	10	9	8
48	0.66	66	7	10	9	8
49	0.66	66	7	10	9	8
50	0.66	66	7	10	9	8
51	0.66	66	7	10	9	8
52	0.66	66	7	10	9	8
53	0.66	66	7	10	9	8
54	0.65	65	8	10	9	8
55	0.65	65	8	10	9	8
56	0.65	65	8	10	9	8
57	0.65	65	8	10	9	8
58	0.64	64	9	10	9	8
59	0.64	64	9	10	9	8
60	0.64	64	9	10	9	8
61	0.64	64	9	10	9	8
62	0.64	64	9	10	9	8
63	0.64	64	9	10	9	8
64	0.64	64	9	10	9	8
65	0.64	64	9	10	9	8
66	0.64	64	9	10	9	8
67	0.64	64	9	10	9	8
68	0.64	64	9	10	9	8
69	0.64	64	9	10	9	8
70	0.65	65	8	10	9	8
71	0.66	66	8	10	9	7
72	0.67	67	8	10	9	6
73	0.68	68	8	10	8	6
74	0.69	69	7	10	8	6
75	0.70	70	7	10	8	5
76	0.70	70	7	10	7	6
77	0.71	71	7	10	7	5
78	0.72	72	7	10	6	5
79	0.73	73	7	9	6	5
80	0.74	74	7	9	5	5
81	0.75	75	7	8	5	5
82	0.76	76	6	8	5	5
83	0.77	77	6	7	5	5
84	0.78	78	6	6	5	5
85	0.79	79	6	6	4	5
