timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	7	10	7	6
1	0.69	69	7	10	8	6
2	0.69	69	7	10	8	6
3	0.69	69	7	10	8	6
4	0.69	69	7	10	8	6
5	0.69	69	7	10	8	6
6	0.69	69	7	10	8	6
7	0.69	69	7	10	8	6
8	0.69	69	7	10	8	6
9	0.69	69	7	10	8	6
10	0.69	69	7	10	8	6
11	0.68	68	8	10	8	6
12	0.67	67	9	10	8	6
13	0.67	67	9	10	8	6
14	0.67	67	9	10	8	6
15	0.67	67	9	10	8	6
16	0.67	67	9	10	8	6
17	0.67	67	9	10	8	6
18	0.67	67	9	10	8	6
19	0.66	66	9	10	8	7
20	0.65	65	10	10	8	7
21	0.65	65	10	10	8	7
22	0.64	64	10	10	9	7
23	0.64	64	10	10	9	7
24	0.64	64	10	10	9	7
25	0.64	64	10	10	9	7
26	0.63	63	10	10	9	8
27	0.62	62	10	10	9	9
28	0.62	62	10	10	9	9
29	0.62	62	10	10	9	9
30	0.62	62	10	10	9	9
31	0.62	62	10	10	9	9
32	0.62	62	10	10	9	9
33	0.62	62	10	10	9	9
34	0.62	62	10	10	9	9
35	0.61	61	11	10	9	9
36	0.60	60	11	11	9	9
37	0.60	60	11	11	9	9
38	0.60	60	11	11	9	9
39	0.60	60	11	11	9	9
40	0.60	60	11	11	9	9
41	0.60	60	11	11	9	9
42	0.60	60	11	11	9	9
43	0.60	60	11	11	9	9
44	0.60	60	11	11	9	9
45	0.60	60	11	11	9	9
46	0.60	60	11	11	9	9
47	0.60	60	11	11	9	9
48	0.60	60	11	11	9	9
49	0.59	59	12	11	9	9
50	0.59	59	12	11	9	9
51	0.59	59	12	11	9	9
52	0.59	59	12	11	9	9
53	0.59	59	12	11	9	9
54	0.59	59	12	11	9	9
55	0.58	58	12	11	9	10
56	0.58	58	12	11	9	10
57	0.58	58	12	11	9	10
58	0.58	58	12	11	9	10
59	0.58	58	12	11	9	10
60	0.58	58	12	11	9	10
61	0.58	58	12	11	9	10
62	0.58	58	12	11	9	10
63	0.58	58	12	11	9	10
64	0.57	57	13	11	9	10
65	0.56	56	14	11	9	10
66	0.55	55	14	11	9	11
67	0.55	55	14	11	9	11
68	0.55	55	14	11	9	11
69	0.54	54	14	12	9	11
70	0.55	55	13	12	9	11
71	0.56	56	12	12	9	11
72	0.57	57	12	12	8	11
73	0.58	58	12	11	8	11
74	0.58	58	12	11	8	11
75	0.59	59	12	10	8	11
76	0.60	60	12	10	7	11
77	0.61	61	12	10	7	10
78	0.61	61	12	9	7	11
79	0.62	62	12	9	7	10
80	0.63	63	12	9	7	9
81	0.64	64	12	9	7	8
82	0.64	64	13	8	7	8
83	0.65	65	13	8	7	7
84	0.66	66	13	7	7	7
85	0.67	67	12	7	7	7
86	0.67	67	12	7	7	7
87	0.68	68	12	7	6	7
88	0.68	68	11	8	6	7
89	0.69	69	10	8	6	7
90	0.70	70	9	8	6	7
91	0.71	71	9	7	6	7
92	0.71	71	8	8	6	7
93	0.72	72	8	7	6	7
94	0.73	73	8	7	5	7
95	0.74	74	8	6	5	7
96	0.75	75	8	6	5	6
97	0.75	75	8	7	4	6
98	0.76	76	8	6	4	6
99	0.76	76	8	5	5	6
100	0.76	76	8	5	5	6
101	0.77	77	8	5	4	6
102	0.77	77	8	5	4	6
103	0.77	77	8	5	4	6
104	0.77	77	8	5	4	6
105	0.77	77	8	5	4	6
106	0.77	77	8	5	4	6
107	0.77	77	8	5	4	6
108	0.77	77	8	5	4	6
109	0.77	77	8	5	4	6
110	0.77	77	8	5	4	6
111	0.78	78	7	5	4	6
112	0.79	79	6	5	4	6
113	0.79	79	6	5	4	6
114	0.79	79	6	5	4	6
115	0.79	79	6	5	4	6
116	0.78	78	6	5	4	7
117	0.78	78	6	5	4	7
118	0.78	78	6	5	4	7
119	0.79	79	6	5	4	6
120	0.79	79	5	5	4	7
121	0.79	79	5	5	4	7
122	0.80	80	5	5	3	7
123	0.80	80	5	5	3	7
124	0.80	80	5	5	3	7
125	0.80	80	5	5	3	7
126	0.81	81	5	5	3	6
127	0.82	82	5	5	3	5
128	0.82	82	5	5	3	5
129	0.82	82	5	5	3	5
130	0.82	82	5	5	3	5
131	0.82	82	5	5	3	5
132	0.82	82	5	5	3	5
133	0.82	82	5	5	3	5
134	0.82	82	5	5	3	5
135	0.83	83	4	5	3	5
136	0.84	84	4	4	3	5
137	0.83	83	4	5	3	5
138	0.83	83	4	5	3	5
139	0.83	83	4	5	3	5
140	0.83	83	4	5	3	5
141	0.83	83	4	5	3	5
142	0.83	83	4	5	3	5
143	0.83	83	4	5	3	5
144	0.83	83	4	5	3	5
145	0.83	83	4	5	3	5
146	0.83	83	4	5	3	5
147	0.83	83	4	5	3	5
148	0.83	83	4	5	3	5
149	0.84	84	3	5	3	5
150	0.84	84	3	5	3	5
151	0.84	84	3	5	3	5
152	0.84	84	3	5	3	5
153	0.84	84	3	5	3	5
154	0.83	83	3	5	3	6
155	0.83	83	4	5	3	5
156	0.83	83	4	5	3	5
157	0.83	83	4	5	3	5
158	0.83	83	4	5	3	5
159	0.82	82	4	5	3	6
160	0.82	82	4	5	3	6
161	0.82	82	4	5	3	6
162	0.81	81	4	6	3	6
163	0.81	81	4	6	3	6
164	0.82	82	3	6	3	6
165	0.83	83	2	6	3	6
166	0.84	84	2	6	3	5
167	0.84	84	2	6	3	5
168	0.84	84	2	6	3	5
169	0.85	85	2	5	3	5
170	0.85	85	2	5	3	5
171	0.85	85	2	5	3	5
172	0.85	85	2	5	3	5
173	0.84	84	3	5	3	5
174	0.85	85	3	5	2	5
175	0.85	85	3	5	2	5
176	0.85	85	3	5	2	5
177	0.85	85	3	5	2	5
178	0.86	86	3	5	2	4
179	0.86	86	3	5	2	4
180	0.86	86	3	5	2	4
181	0.86	86	3	5	2	4
182	0.87	87	2	5	2	4
183	0.87	87	2	5	2	4
184	0.87	87	2	5	2	4
185	0.86	86	2	5	2	5
186	0.87	87	2	5	1	5
187	0.86	86	3	5	1	5
188	0.87	87	3	4	1	5
189	0.87	87	3	4	1	5
190	0.87	87	3	4	1	5
191	0.87	87	3	4	1	5
192	0.88	88	3	3	1	5
193	0.88	88	3	3	1	5
194	0.88	88	3	3	1	5
195	0.88	88	3	3	1	5
196	0.88	88	3	3	1	5
197	0.89	89	3	2	1	5
198	0.89	89	3	2	1	5
199	0.90	90	3	2	0	5
200	0.90	90	3	2	0	5
201	0.90	90	3	2	0	5
202	0.90	90	3	2	0	5
203	0.90	90	3	2	0	5
204	0.90	90	3	2	0	5
205	0.90	90	3	2	0	5
206	0.90	90	3	2	0	5
207	0.90	90	3	2	0	5
208	0.89	89	3	2	1	5
209	0.89	89	3	2	1	5
210	0.89	89	3	2	1	5
211	0.89	89	3	2	1	5
212	0.89	89	3	2	1	5
213	0.89	89	3	2	1	5
214	0.89	89	3	2	1	5
215	0.89	89	3	2	1	5
216	0.90	90	3	2	1	4
217	0.90	90	3	2	1	4
218	0.90	90	3	2	1	4
