timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	5	4	13	8
1	0.70	70	5	4	13	8
2	0.70	70	5	4	13	8
3	0.70	70	5	4	13	8
4	0.70	70	5	4	13	8
5	0.70	70	5	4	13	8
6	0.70	70	5	4	13	8
7	0.70	70	5	4	13	8
8	0.70	70	5	4	13	8
9	0.70	70	5	4	13	8
10	0.70	70	5	4	13	8
11	0.70	70	5	4	13	8
12	0.69	69	6	4	13	8
13	0.69	69	6	4	13	8
14	0.69	69	6	4	13	8
15	0.69	69	6	4	13	8
16	0.69	69	6	4	13	8
17	0.69	69	6	4	13	8
18	0.69	69	6	4	13	8
19	0.69	69	6	4	13	8
20	0.68	68	6	5	13	8
21	0.68	68	6	5	13	8
22	0.68	68	6	5	13	8
23	0.68	68	6	5	13	8
24	0.68	68	6	5	13	8
25	0.68	68	6	5	13	8
26	0.68	68	6	5	13	8
27	0.68	68	6	5	13	8
28	0.68	68	6	5	13	8
29	0.68	68	6	5	13	8
30	0.68	68	6	5	13	8
31	0.68	68	6	5	13	8
32	0.68	68	6	5	13	8
33	0.68	68	6	5	13	8
34	0.67	67	6	5	14	8
35	0.67	67	6	5	14	8
36	0.67	67	6	5	14	8
37	0.67	67	6	5	14	8
38	0.67	67	6	5	14	8
39	0.66	66	6	5	14	9
40	0.65	65	7	5	14	9
41	0.64	64	7	5	14	10
42	0.64	64	7	5	14	10
43	0.63	63	7	6	14	10
44	0.63	63	7	6	14	10
45	0.63	63	7	6	14	10
46	0.63	63	7	6	14	10
47	0.63	63	7	6	14	10
48	0.63	63	7	6	14	10
49	0.63	63	7	6	14	10
50	0.63	63	7	6	14	10
51	0.63	63	7	6	14	10
52	0.63	63	7	6	14	10
53	0.63	63	7	6	14	10
54	0.63	63	7	6	14	10
55	0.63	63	7	6	14	10
56	0.63	63	7	6	14	10
57	0.63	63	7	6	14	10
58	0.63	63	7	6	14	10
59	0.63	63	7	6	14	10
60	0.63	63	7	6	14	10
61	0.63	63	7	6	14	10
62	0.63	63	7	6	14	10
63	0.63	63	7	6	14	10
64	0.62	62	7	7	14	10
65	0.61	61	8	7	14	10
66	0.61	61	8	7	14	10
67	0.60	60	9	7	14	10
68	0.59	59	10	7	14	10
69	0.59	59	10	7	14	10
70	0.60	60	10	7	13	10
71	0.61	61	10	7	12	10
72	0.62	62	9	7	12	10
73	0.62	62	9	7	12	10
74	0.63	63	9	7	11	10
75	0.64	64	9	7	10	10
76	0.65	65	9	7	9	10
77	0.66	66	9	6	9	10
78	0.67	67	9	6	8	10
79	0.68	68	9	5	8	10
80	0.69	69	9	5	8	9
81	0.70	70	8	5	8	9
82	0.71	71	8	4	8	9
83	0.72	72	7	4	8	9
84	0.73	73	6	4	8	9
85	0.74	74	6	4	7	9
86	0.75	75	6	4	6	9
87	0.76	76	5	4	6	9
88	0.76	76	5	4	6	9
89	0.77	77	5	4	6	8
90	0.78	78	5	4	6	7
91	0.79	79	5	4	6	6
92	0.79	79	5	3	6	7
93	0.80	80	5	3	6	6
94	0.81	81	5	3	6	5
95	0.82	82	5	3	5	5
96	0.83	83	5	3	4	5
97	0.84	84	5	3	4	4
98	0.85	85	5	3	3	4
99	0.86	86	5	3	3	3
100	0.86	86	5	3	3	3
101	0.86	86	5	3	3	3
102	0.86	86	5	3	3	3
103	0.86	86	5	3	3	3
104	0.86	86	5	3	3	3
105	0.86	86	5	3	3	3
106	0.86	86	5	3	3	3
107	0.86	86	5	3	3	3
108	0.85	85	5	3	3	4
109	0.85	85	5	3	3	4
110	0.85	85	5	3	3	4
111	0.85	85	5	3	3	4
112	0.86	86	4	3	3	4
113	0.86	86	4	3	3	4
114	0.86	86	4	3	3	4
115	0.86	86	4	3	3	4
116	0.86	86	4	3	3	4
117	0.86	86	4	3	3	4
118	0.86	86	4	3	3	4
119	0.86	86	4	3	3	4
120	0.86	86	4	2	4	4
121	0.86	86	4	2	4	4
122	0.86	86	4	2	4	4
123	0.86	86	4	2	4	4
124	0.86	86	4	2	4	4
125	0.86	86	4	2	4	4
126	0.86	86	4	2	4	4
127	0.86	86	4	2	4	4
128	0.85	85	4	2	5	4
129	0.85	85	4	2	5	4
130	0.84	84	5	2	5	4
131	0.84	84	5	2	5	4
132	0.84	84	5	2	5	4
133	0.84	84	5	2	5	4
134	0.85	85	5	2	4	4
135	0.85	85	5	2	4	4
136	0.85	85	5	2	4	4
137	0.85	85	5	2	4	4
138	0.85	85	5	2	4	4
139	0.86	86	5	2	4	3
140	0.87	87	4	2	4	3
141	0.88	88	4	2	4	2
142	0.88	88	4	2	4	2
143	0.89	89	4	1	4	2
144	0.89	89	4	1	4	2
145	0.89	89	4	1	4	2
146	0.88	88	5	1	4	2
147	0.87	87	5	1	4	3
148	0.87	87	5	1	4	3
149	0.87	87	5	1	4	3
150	0.87	87	5	1	4	3
151	0.87	87	5	1	4	3
152	0.87	87	5	1	4	3
153	0.87	87	5	1	4	3
154	0.87	87	5	1	4	3
155	0.87	87	5	1	4	3
156	0.87	87	5	1	4	3
157	0.87	87	5	1	4	3
158	0.87	87	5	1	4	3
159	0.87	87	5	1	4	3
160	0.87	87	5	1	4	3
161	0.87	87	5	1	4	3
162	0.87	87	5	1	4	3
163	0.87	87	5	1	4	3
164	0.88	88	5	0	4	3
165	0.89	89	4	0	4	3
166	0.89	89	4	0	4	3
167	0.90	90	3	0	4	3
168	0.91	91	2	0	4	3
169	0.91	91	2	0	4	3
170	0.91	91	2	0	4	3
171	0.91	91	2	0	4	3
172	0.91	91	2	0	4	3
173	0.92	92	2	0	3	3
174	0.92	92	2	0	3	3
175	0.92	92	2	0	3	3
176	0.92	92	2	0	3	3
177	0.92	92	2	0	3	3
178	0.92	92	2	0	3	3
179	0.92	92	2	0	3	3
180	0.92	92	2	0	3	3
181	0.92	92	2	0	3	3
182	0.92	92	2	0	3	3
183	0.92	92	2	0	3	3
184	0.92	92	2	0	3	3
185	0.92	92	2	0	3	3
186	0.92	92	2	0	3	3
187	0.92	92	2	0	3	3
188	0.93	93	2	0	2	3
189	0.93	93	2	0	2	3
190	0.93	93	2	0	2	3
191	0.92	92	2	0	2	4
192	0.93	93	2	0	2	3
193	0.93	93	2	0	2	3
194	0.92	92	2	1	2	3
195	0.92	92	2	1	2	3
196	0.92	92	2	1	2	3
197	0.92	92	2	1	2	3
198	0.92	92	2	1	2	3
199	0.91	91	2	2	2	3
200	0.91	91	2	2	2	3
201	0.91	91	2	2	2	3
202	0.91	91	2	2	2	3
203	0.91	91	2	2	2	3
204	0.91	91	2	2	2	3
205	0.91	91	2	2	2	3
206	0.91	91	2	2	2	3
207	0.91	91	2	2	2	3
208	0.91	91	3	2	2	2
209	0.91	91	3	2	2	2
210	0.91	91	3	2	2	2
211	0.91	91	3	2	2	2
212	0.91	91	3	2	2	2
213	0.91	91	3	2	2	2
214	0.91	91	3	2	2	2
215	0.91	91	3	2	2	2
216	0.91	91	3	2	2	2
217	0.91	91	3	2	2	2
218	0.91	91	3	2	2	2
219	0.91	91	3	2	2	2
220	0.92	92	3	2	1	2
221	0.92	92	3	2	1	2
222	0.92	92	3	2	1	2
223	0.92	92	3	2	1	2
224	0.91	91	4	2	1	2
225	0.91	91	4	2	1	2
226	0.91	91	4	2	1	2
227	0.91	91	4	2	1	2
228	0.92	92	4	2	0	2
229	0.92	92	4	2	0	2
230	0.93	93	3	2	0	2
231	0.93	93	3	2	0	2
232	0.93	93	3	2	0	2
233	0.93	93	3	2	0	2
234	0.93	93	3	2	0	2
235	0.93	93	3	2	0	2
236	0.93	93	3	2	0	2
237	0.93	93	3	2	0	2
238	0.93	93	3	2	0	2
239	0.93	93	3	2	0	2
240	0.93	93	3	2	0	2
241	0.93	93	3	2	0	2
242	0.93	93	3	2	0	2
243	0.93	93	3	2	0	2
244	0.93	93	3	2	0	2
245	0.93	93	3	2	0	2
246	0.94	94	2	2	0	2
247	0.95	95	2	2	0	1
248	0.95	95	2	2	0	1
249	0.95	95	2	2	0	1
250	0.95	95	2	2	0	1
251	0.95	95	2	2	0	1
252	0.95	95	2	2	0	1
253	0.95	95	2	2	0	1
254	0.95	95	2	2	0	1
255	0.95	95	2	2	0	1
256	0.95	95	2	2	0	1
257	0.95	95	2	2	0	1
258	0.95	95	2	2	0	1
259	0.95	95	2	2	0	1
260	0.95	95	2	2	0	1
261	0.95	95	2	2	0	1
262	0.95	95	2	2	0	1
263	0.95	95	2	2	0	1
264	0.95	95	2	2	0	1
265	0.95	95	2	2	0	1
266	0.95	95	2	2	0	1
267	0.95	95	2	2	0	1
268	0.95	95	2	2	0	1
269	0.95	95	2	2	0	1
270	0.95	95	2	2	0	1
271	0.95	95	2	2	0	1
272	0.95	95	2	2	0	1
273	0.95	95	2	2	0	1
