timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	9	4	5	12
1	0.69	69	10	4	5	12
2	0.69	69	10	4	5	12
3	0.69	69	10	4	5	12
4	0.69	69	10	4	5	12
5	0.69	69	10	4	5	12
6	0.69	69	10	4	5	12
7	0.69	69	10	4	5	12
8	0.69	69	10	4	5	12
9	0.68	68	11	4	5	12
10	0.68	68	11	4	5	12
11	0.68	68	11	4	5	12
12	0.68	68	11	4	5	12
13	0.68	68	11	4	5	12
14	0.68	68	11	4	5	12
15	0.68	68	11	4	5	12
16	0.68	68	11	4	5	12
17	0.68	68	11	4	5	12
18	0.68	68	11	4	5	12
19	0.68	68	11	4	5	12
20	0.68	68	11	4	5	12
21	0.68	68	11	4	5	12
22	0.68	68	11	4	5	12
23	0.68	68	11	4	5	12
24	0.68	68	11	4	5	12
25	0.68	68	11	4	5	12
26	0.68	68	11	4	5	12
27	0.68	68	11	4	5	12
28	0.68	68	11	4	5	12
29	0.68	68	11	4	5	12
30	0.68	68	11	4	5	12
31	0.68	68	11	4	5	12
32	0.68	68	11	4	5	12
33	0.68	68	11	4	5	12
34	0.67	67	11	5	5	12
35	0.67	67	11	5	5	12
36	0.67	67	11	5	5	12
37	0.67	67	11	5	5	12
38	0.67	67	11	5	5	12
39	0.67	67	11	5	5	12
40	0.66	66	11	6	5	12
41	0.66	66	11	6	5	12
42	0.65	65	12	6	5	12
43	0.65	65	12	6	5	12
44	0.65	65	12	6	5	12
45	0.65	65	12	6	5	12
46	0.65	65	12	6	5	12
47	0.65	65	12	6	5	12
48	0.65	65	12	6	5	12
49	0.65	65	12	6	5	12
50	0.65	65	12	6	5	12
51	0.65	65	12	6	5	12
52	0.65	65	12	6	5	12
53	0.65	65	12	6	5	12
54	0.65	65	12	6	5	12
55	0.65	65	12	6	5	12
56	0.64	64	12	6	6	12
57	0.64	64	12	6	6	12
58	0.64	64	12	6	6	12
59	0.64	64	12	6	6	12
60	0.64	64	12	6	6	12
61	0.64	64	12	6	6	12
62	0.64	64	12	6	6	12
63	0.64	64	12	6	6	12
64	0.64	64	12	6	6	12
65	0.64	64	12	6	6	12
66	0.64	64	12	6	6	12
67	0.64	64	12	6	6	12
68	0.64	64	12	6	6	12
69	0.64	64	12	6	6	12
70	0.65	65	11	6	6	12
71	0.66	66	10	6	6	12
72	0.67	67	10	6	6	11
73	0.68	68	10	5	6	11
74	0.69	69	10	5	6	10
75	0.70	70	10	5	5	10
76	0.71	71	10	5	5	9
77	0.72	72	10	5	5	8
78	0.73	73	10	5	5	7
79	0.74	74	10	5	4	7
80	0.75	75	10	5	4	6
81	0.75	75	10	5	4	6
82	0.76	76	10	4	4	6
83	0.77	77	10	4	4	5
84	0.78	78	10	4	4	4
85	0.79	79	10	4	3	4
86	0.80	80	10	3	3	4
87	0.81	81	9	3	3	4
88	0.82	82	8	3	3	4
89	0.83	83	8	2	3	4
90	0.84	84	8	2	3	3
91	0.85	85	7	2	3	3
92	0.86	86	6	2	3	3
93	0.87	87	6	2	2	3
94	0.88	88	6	2	1	3
95	0.88	88	5	3	1	3
96	0.89	89	5	3	1	2
97	0.90	90	4	3	1	2
98	0.91	91	4	3	1	1
99	0.92	92	4	3	1	0
100	0.92	92	4	3	1	0
101	0.93	93	3	3	1	0
102	0.93	93	3	3	1	0
103	0.93	93	3	3	1	0
104	0.93	93	3	3	1	0
105	0.93	93	3	3	1	0
106	0.93	93	3	3	1	0
107	0.93	93	3	3	1	0
108	0.93	93	3	3	1	0
109	0.94	94	2	3	1	0
110	0.94	94	2	3	1	0
111	0.94	94	2	3	1	0
112	0.94	94	2	3	1	0
113	0.94	94	2	3	1	0
114	0.94	94	2	3	1	0
115	0.94	94	2	3	1	0
116	0.94	94	2	3	1	0
117	0.94	94	2	3	1	0
118	0.94	94	2	3	1	0
119	0.94	94	2	3	1	0
120	0.94	94	2	3	1	0
121	0.94	94	2	3	1	0
122	0.94	94	2	3	1	0
123	0.94	94	2	3	1	0
124	0.94	94	2	3	1	0
125	0.94	94	2	3	1	0
126	0.94	94	2	3	1	0
127	0.94	94	2	3	1	0
128	0.94	94	2	3	1	0
129	0.94	94	2	3	1	0
130	0.94	94	2	3	1	0
131	0.94	94	2	3	1	0
132	0.94	94	2	3	1	0
133	0.94	94	2	3	1	0
134	0.95	95	2	2	1	0
135	0.95	95	2	2	1	0
136	0.95	95	2	2	1	0
137	0.95	95	2	2	1	0
138	0.95	95	2	2	1	0
139	0.95	95	2	2	1	0
140	0.96	96	2	1	1	0
141	0.96	96	2	1	1	0
142	0.97	97	1	1	1	0
143	0.97	97	1	1	1	0
144	0.97	97	1	1	1	0
145	0.97	97	1	1	1	0
146	0.97	97	1	1	1	0
147	0.97	97	1	1	1	0
148	0.97	97	1	1	1	0
149	0.97	97	1	1	1	0
150	0.97	97	1	1	1	0
151	0.97	97	1	1	1	0
152	0.97	97	1	1	1	0
153	0.96	96	2	1	1	0
154	0.96	96	2	1	1	0
155	0.96	96	2	1	1	0
156	0.97	97	2	1	0	0
157	0.97	97	2	1	0	0
158	0.97	97	2	1	0	0
159	0.97	97	2	1	0	0
160	0.97	97	2	1	0	0
161	0.97	97	2	1	0	0
162	0.97	97	2	1	0	0
163	0.97	97	2	1	0	0
164	0.97	97	2	1	0	0
165	0.97	97	2	1	0	0
166	0.97	97	2	1	0	0
167	0.97	97	2	1	0	0
168	0.97	97	2	1	0	0
169	0.97	97	2	1	0	0
170	0.97	97	2	1	0	0
171	0.97	97	2	1	0	0
172	0.97	97	2	1	0	0
173	0.97	97	2	1	0	0
174	0.97	97	2	1	0	0
175	0.96	96	2	1	0	1
176	0.96	96	2	1	0	1
177	0.96	96	2	1	0	1
178	0.96	96	2	1	0	1
179	0.96	96	2	1	0	1
180	0.96	96	2	1	0	1
