timestep	swarm_quality	color_0	color_1
0	0.70	35	15
1	0.70	35	15
2	0.70	35	15
3	0.70	35	15
4	0.70	35	15
5	0.68	34	16
6	0.68	34	16
7	0.68	34	16
8	0.68	34	16
9	0.68	34	16
10	0.66	33	17
11	0.66	33	17
12	0.66	33	17
13	0.64	32	18
14	0.64	32	18
15	0.64	32	18
16	0.62	31	19
17	0.60	30	20
18	0.60	30	20
19	0.58	29	21
20	0.56	28	22
21	0.56	28	22
22	0.56	28	22
23	0.54	27	23
24	0.52	26	24
25	0.50	25	25
26	0.50	25	25
27	0.50	25	25
28	0.48	24	26
29	0.48	24	26
30	0.48	24	26
31	0.48	24	26
32	0.48	24	26
33	0.48	24	26
34	0.48	24	26
35	0.48	24	26
36	0.50	25	25
37	0.52	26	24
38	0.54	27	23
39	0.56	28	22
40	0.58	29	21
41	0.60	30	20
42	0.60	30	20
43	0.62	31	19
44	0.62	31	19
45	0.64	32	18
46	0.66	33	17
47	0.68	34	16
48	0.70	35	15
49	0.72	36	14
50	0.72	36	14
51	0.72	36	14
52	0.72	36	14
53	0.72	36	14
54	0.70	35	15
55	0.72	36	14
56	0.70	35	15
57	0.70	35	15
58	0.70	35	15
59	0.68	34	16
60	0.70	35	15
61	0.70	35	15
62	0.68	34	16
63	0.68	34	16
64	0.68	34	16
65	0.66	33	17
66	0.68	34	16
67	0.70	35	15
68	0.70	35	15
69	0.72	36	14
70	0.74	37	13
71	0.74	37	13
72	0.72	36	14
73	0.74	37	13
74	0.76	38	12
75	0.78	39	11
76	0.76	38	12
77	0.76	38	12
78	0.78	39	11
79	0.78	39	11
80	0.78	39	11
81	0.78	39	11
82	0.78	39	11
83	0.78	39	11
84	0.78	39	11
85	0.78	39	11
86	0.76	38	12
87	0.76	38	12
88	0.76	38	12
89	0.76	38	12
90	0.74	37	13
91	0.74	37	13
92	0.76	38	12
93	0.74	37	13
94	0.76	38	12
95	0.76	38	12
96	0.76	38	12
97	0.76	38	12
98	0.74	37	13
99	0.72	36	14
100	0.72	36	14
101	0.72	36	14
102	0.72	36	14
103	0.70	35	15
104	0.72	36	14
105	0.72	36	14
106	0.74	37	13
107	0.72	36	14
108	0.72	36	14
109	0.74	37	13
110	0.74	37	13
111	0.74	37	13
112	0.76	38	12
113	0.78	39	11
114	0.78	39	11
115	0.80	40	10
116	0.80	40	10
117	0.80	40	10
118	0.78	39	11
119	0.78	39	11
120	0.78	39	11
121	0.78	39	11
122	0.80	40	10
123	0.80	40	10
124	0.80	40	10
125	0.80	40	10
126	0.82	41	9
127	0.82	41	9
128	0.82	41	9
129	0.82	41	9
130	0.80	40	10
131	0.80	40	10
132	0.80	40	10
133	0.80	40	10
134	0.80	40	10
135	0.82	41	9
136	0.84	42	8
137	0.84	42	8
138	0.84	42	8
139	0.84	42	8
140	0.86	43	7
141	0.84	42	8
142	0.82	41	9
143	0.84	42	8
144	0.82	41	9
145	0.82	41	9
146	0.82	41	9
147	0.82	41	9
148	0.82	41	9
149	0.84	42	8
150	0.82	41	9
151	0.80	40	10
152	0.80	40	10
153	0.80	40	10
154	0.80	40	10
155	0.78	39	11
156	0.78	39	11
157	0.80	40	10
158	0.78	39	11
159	0.78	39	11
160	0.78	39	11
161	0.76	38	12
162	0.74	37	13
163	0.74	37	13
164	0.72	36	14
165	0.72	36	14
166	0.72	36	14
167	0.70	35	15
168	0.72	36	14
169	0.72	36	14
170	0.72	36	14
171	0.72	36	14
172	0.70	35	15
173	0.68	34	16
174	0.68	34	16
175	0.68	34	16
176	0.68	34	16
177	0.66	33	17
178	0.66	33	17
179	0.66	33	17
180	0.66	33	17
181	0.66	33	17
182	0.66	33	17
183	0.66	33	17
184	0.66	33	17
185	0.64	32	18
186	0.64	32	18
187	0.64	32	18
188	0.64	32	18
189	0.64	32	18
190	0.64	32	18
191	0.64	32	18
192	0.66	33	17
193	0.66	33	17
194	0.68	34	16
195	0.66	33	17
196	0.66	33	17
197	0.66	33	17
198	0.68	34	16
199	0.68	34	16
200	0.70	35	15
201	0.72	36	14
202	0.70	35	15
203	0.72	36	14
204	0.70	35	15
205	0.72	36	14
206	0.72	36	14
207	0.72	36	14
208	0.74	37	13
209	0.74	37	13
210	0.74	37	13
211	0.76	38	12
212	0.78	39	11
213	0.78	39	11
214	0.80	40	10
215	0.80	40	10
216	0.78	39	11
217	0.80	40	10
218	0.80	40	10
219	0.80	40	10
220	0.80	40	10
221	0.80	40	10
222	0.82	41	9
223	0.84	42	8
224	0.84	42	8
225	0.84	42	8
226	0.82	41	9
227	0.84	42	8
