timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	9	6	7	8
1	0.70	70	9	6	7	8
2	0.70	70	9	6	7	8
3	0.70	70	9	6	7	8
4	0.70	70	9	6	7	8
5	0.70	70	9	6	7	8
6	0.70	70	9	6	7	8
7	0.70	70	9	6	7	8
8	0.70	70	9	6	7	8
9	0.70	70	9	6	7	8
10	0.70	70	9	6	7	8
11	0.69	69	9	6	7	9
12	0.69	69	9	6	7	9
13	0.68	68	9	6	8	9
14	0.68	68	9	6	8	9
15	0.68	68	9	6	8	9
16	0.67	67	9	6	9	9
17	0.67	67	9	6	9	9
18	0.66	66	10	6	9	9
19	0.65	65	10	6	9	10
20	0.65	65	10	6	9	10
21	0.64	64	10	6	10	10
22	0.64	64	10	6	10	10
23	0.64	64	10	6	10	10
24	0.64	64	10	6	10	10
25	0.64	64	10	6	10	10
26	0.64	64	10	6	10	10
27	0.64	64	10	6	10	10
28	0.64	64	10	6	10	10
29	0.64	64	10	6	10	10
30	0.63	63	10	6	10	11
31	0.63	63	10	6	10	11
32	0.63	63	10	6	10	11
33	0.63	63	10	6	10	11
34	0.63	63	10	6	10	11
35	0.62	62	11	6	10	11
36	0.62	62	11	6	10	11
37	0.62	62	11	6	10	11
38	0.62	62	11	6	10	11
39	0.62	62	11	6	10	11
40	0.62	62	11	6	10	11
41	0.62	62	11	6	10	11
42	0.62	62	11	6	10	11
43	0.62	62	11	6	10	11
44	0.62	62	11	6	10	11
45	0.61	61	11	6	10	12
46	0.61	61	11	6	10	12
47	0.60	60	11	6	11	12
48	0.60	60	11	6	11	12
49	0.60	60	11	6	11	12
50	0.60	60	11	6	11	12
51	0.60	60	11	6	11	12
52	0.60	60	11	6	11	12
53	0.60	60	11	6	11	12
54	0.60	60	11	6	11	12
55	0.60	60	11	6	11	12
56	0.60	60	11	6	11	12
57	0.60	60	11	6	11	12
58	0.60	60	11	6	11	12
59	0.60	60	11	6	11	12
60	0.60	60	11	6	11	12
61	0.60	60	11	6	11	12
62	0.60	60	11	6	11	12
63	0.60	60	11	6	11	12
64	0.60	60	11	6	11	12
65	0.60	60	11	6	11	12
66	0.60	60	11	6	11	12
67	0.60	60	11	6	11	12
68	0.60	60	11	6	11	12
69	0.59	59	11	6	11	13
70	0.60	60	10	6	11	13
71	0.61	61	9	6	11	13
72	0.62	62	8	6	11	13
73	0.62	62	8	7	10	13
74	0.63	63	8	6	10	13
75	0.64	64	7	6	10	13
76	0.65	65	7	6	10	12
77	0.66	66	7	6	10	11
78	0.67	67	7	5	10	11
79	0.68	68	7	5	10	10
80	0.69	69	7	4	10	10
81	0.70	70	6	4	10	10
82	0.71	71	6	4	10	9
83	0.72	72	6	3	10	9
84	0.73	73	6	2	10	9
85	0.74	74	6	2	10	8
86	0.75	75	6	2	10	7
87	0.76	76	5	2	10	7
88	0.77	77	5	2	9	7
89	0.78	78	5	1	9	7
90	0.78	78	6	1	8	7
91	0.79	79	5	1	8	7
92	0.80	80	4	1	8	7
93	0.81	81	4	1	7	7
94	0.82	82	3	1	7	7
95	0.83	83	3	1	6	7
96	0.84	84	3	1	6	6
97	0.85	85	3	1	5	6
98	0.86	86	3	1	4	6
99	0.87	87	3	1	4	5
100	0.87	87	3	1	4	5
101	0.87	87	3	1	4	5
102	0.87	87	3	1	4	5
103	0.87	87	3	1	4	5
104	0.87	87	3	1	4	5
105	0.87	87	3	1	4	5
106	0.87	87	3	1	4	5
107	0.87	87	3	1	4	5
108	0.87	87	3	1	4	5
