timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	5	2	3	5
1	0.68	34	5	2	4	5
2	0.68	34	5	2	4	5
3	0.68	34	5	2	4	5
4	0.68	34	5	2	4	5
5	0.68	34	5	2	4	5
6	0.68	34	5	2	4	5
7	0.68	34	5	2	4	5
8	0.68	34	5	2	4	5
9	0.68	34	5	2	4	5
10	0.68	34	5	2	4	5
11	0.68	34	5	2	4	5
12	0.68	34	5	2	4	5
13	0.68	34	5	2	4	5
14	0.68	34	5	2	4	5
15	0.68	34	5	2	4	5
16	0.68	34	5	2	4	5
17	0.68	34	5	2	4	5
18	0.68	34	5	2	4	5
19	0.68	34	5	2	4	5
20	0.68	34	5	2	4	5
21	0.66	33	5	2	4	6
22	0.66	33	5	2	4	6
23	0.66	33	5	2	4	6
24	0.66	33	5	2	4	6
25	0.66	33	5	2	4	6
26	0.66	33	5	2	4	6
27	0.64	32	6	2	4	6
28	0.64	32	6	2	4	6
29	0.64	32	6	2	4	6
30	0.64	32	6	2	4	6
31	0.64	32	6	2	4	6
32	0.64	32	6	2	4	6
33	0.64	32	6	2	4	6
34	0.64	32	6	2	4	6
35	0.66	33	6	2	4	5
36	0.68	34	6	2	4	4
37	0.70	35	6	2	4	3
38	0.72	36	5	2	4	3
39	0.74	37	4	2	4	3
40	0.76	38	3	2	4	3
41	0.78	39	3	2	4	2
42	0.80	40	2	2	4	2
43	0.82	41	2	1	4	2
44	0.84	42	2	1	3	2
45	0.86	43	2	1	2	2
46	0.88	44	2	1	1	2
47	0.90	45	1	1	1	2
48	0.92	46	1	0	1	2
49	0.94	47	1	0	1	1
50	0.94	47	1	0	1	1
51	0.96	48	1	0	0	1
52	0.96	48	1	0	0	1
53	0.96	48	1	0	0	1
54	0.96	48	1	0	0	1
55	0.96	48	1	0	0	1
56	0.96	48	1	0	0	1
57	0.96	48	1	0	0	1
58	0.96	48	1	0	0	1
59	0.94	47	2	0	0	1
60	0.94	47	2	0	0	1
61	0.94	47	2	0	0	1
62	0.94	47	2	0	0	1
63	0.94	47	2	0	0	1
64	0.94	47	2	0	0	1
65	0.94	47	2	0	0	1
66	0.94	47	2	0	0	1
67	0.94	47	2	0	0	1
68	0.94	47	2	0	0	1
69	0.94	47	2	0	0	1
70	0.94	47	2	0	0	1
71	0.96	48	2	0	0	0
72	0.96	48	2	0	0	0
73	0.96	48	2	0	0	0
74	0.96	48	2	0	0	0
75	0.96	48	2	0	0	0
76	0.96	48	2	0	0	0
77	0.98	49	1	0	0	0
78	0.98	49	1	0	0	0
79	0.98	49	1	0	0	0
80	0.98	49	1	0	0	0
81	0.98	49	1	0	0	0
82	0.98	49	1	0	0	0
83	0.98	49	1	0	0	0
84	0.98	49	1	0	0	0
85	0.98	49	1	0	0	0
86	0.98	49	1	0	0	0
87	0.98	49	1	0	0	0
88	0.98	49	1	0	0	0
89	0.98	49	1	0	0	0
90	0.98	49	1	0	0	0
91	0.98	49	1	0	0	0
92	0.98	49	1	0	0	0
93	0.98	49	1	0	0	0
94	0.98	49	1	0	0	0
95	0.98	49	1	0	0	0
96	0.98	49	1	0	0	0
97	0.98	49	1	0	0	0
98	0.98	49	1	0	0	0
99	0.98	49	1	0	0	0
100	0.98	49	1	0	0	0
101	0.98	49	1	0	0	0
102	0.98	49	1	0	0	0
103	0.98	49	1	0	0	0
104	0.98	49	1	0	0	0
105	0.98	49	1	0	0	0
106	0.98	49	1	0	0	0
107	0.98	49	1	0	0	0
108	0.98	49	1	0	0	0
109	1.00	50	0	0	0	0
110	1.00	50	0	0	0	0
111	1.00	50	0	0	0	0
112	1.00	50	0	0	0	0
113	1.00	50	0	0	0	0
114	1.00	50	0	0	0	0
115	1.00	50	0	0	0	0
116	1.00	50	0	0	0	0
117	1.00	50	0	0	0	0
118	1.00	50	0	0	0	0
119	1.00	50	0	0	0	0
120	1.00	50	0	0	0	0
121	1.00	50	0	0	0	0
122	1.00	50	0	0	0	0
123	1.00	50	0	0	0	0
124	1.00	50	0	0	0	0
125	1.00	50	0	0	0	0
126	1.00	50	0	0	0	0
127	1.00	50	0	0	0	0
128	1.00	50	0	0	0	0
129	1.00	50	0	0	0	0
130	1.00	50	0	0	0	0
131	1.00	50	0	0	0	0
132	1.00	50	0	0	0	0
133	0.98	49	0	1	0	0
134	0.98	49	0	1	0	0
135	0.98	49	0	1	0	0
136	0.98	49	0	1	0	0
137	0.96	48	0	1	0	1
138	0.96	48	0	1	0	1
139	0.96	48	0	1	0	1
140	0.96	48	0	1	0	1
141	0.96	48	0	1	0	1
142	0.96	48	0	1	0	1
143	0.96	48	0	1	0	1
144	0.96	48	0	1	0	1
145	0.96	48	0	1	0	1
146	0.96	48	0	1	0	1
147	0.96	48	0	1	0	1
148	0.96	48	0	1	0	1
149	0.96	48	0	1	0	1
150	0.96	48	0	1	0	1
151	0.96	48	0	1	0	1
152	0.96	48	0	1	0	1
153	0.96	48	0	1	0	1
154	0.96	48	0	1	0	1
155	0.96	48	0	1	0	1
156	0.96	48	0	1	0	1
157	0.96	48	0	1	0	1
158	0.96	48	0	1	0	1
159	0.96	48	0	1	0	1
160	0.96	48	0	1	0	1
161	0.96	48	0	1	0	1
162	0.96	48	0	1	0	1
163	0.96	48	0	1	0	1
164	0.96	48	0	1	0	1
165	0.96	48	0	1	0	1
166	0.96	48	0	1	0	1
167	0.96	48	0	1	0	1
168	0.96	48	0	1	0	1
169	0.96	48	0	1	0	1
170	0.96	48	0	1	0	1
171	0.96	48	0	1	0	1
172	0.96	48	0	1	0	1
173	0.96	48	0	1	0	1
174	0.96	48	0	1	0	1
175	0.96	48	0	1	0	1
176	0.96	48	0	1	0	1
177	0.96	48	0	1	0	1
178	0.96	48	0	1	0	1
179	0.96	48	0	1	0	1
180	0.96	48	0	1	0	1
181	0.96	48	0	1	0	1
182	0.96	48	0	1	0	1
183	0.98	49	0	0	0	1
184	0.98	49	0	0	0	1
185	0.98	49	0	0	0	1
186	0.98	49	0	0	0	1
187	1.00	50	0	0	0	0
188	1.00	50	0	0	0	0
189	1.00	50	0	0	0	0
190	1.00	50	0	0	0	0
191	1.00	50	0	0	0	0
192	1.00	50	0	0	0	0
193	1.00	50	0	0	0	0
194	1.00	50	0	0	0	0
195	1.00	50	0	0	0	0
196	1.00	50	0	0	0	0
197	1.00	50	0	0	0	0
198	1.00	50	0	0	0	0
199	1.00	50	0	0	0	0
200	1.00	50	0	0	0	0
201	1.00	50	0	0	0	0
202	1.00	50	0	0	0	0
203	1.00	50	0	0	0	0
204	1.00	50	0	0	0	0
205	1.00	50	0	0	0	0
206	1.00	50	0	0	0	0
207	1.00	50	0	0	0	0
208	1.00	50	0	0	0	0
209	1.00	50	0	0	0	0
210	1.00	50	0	0	0	0
211	1.00	50	0	0	0	0
212	1.00	50	0	0	0	0
213	1.00	50	0	0	0	0
214	1.00	50	0	0	0	0
215	1.00	50	0	0	0	0
216	1.00	50	0	0	0	0
217	1.00	50	0	0	0	0
218	1.00	50	0	0	0	0
219	1.00	50	0	0	0	0
220	1.00	50	0	0	0	0
221	1.00	50	0	0	0	0
222	1.00	50	0	0	0	0
223	1.00	50	0	0	0	0
224	1.00	50	0	0	0	0
225	1.00	50	0	0	0	0
226	1.00	50	0	0	0	0
227	1.00	50	0	0	0	0
228	1.00	50	0	0	0	0
229	1.00	50	0	0	0	0
230	1.00	50	0	0	0	0
231	1.00	50	0	0	0	0
232	1.00	50	0	0	0	0
233	1.00	50	0	0	0	0
234	1.00	50	0	0	0	0
235	1.00	50	0	0	0	0
236	1.00	50	0	0	0	0
237	1.00	50	0	0	0	0
238	1.00	50	0	0	0	0
239	1.00	50	0	0	0	0
240	1.00	50	0	0	0	0
241	1.00	50	0	0	0	0
242	1.00	50	0	0	0	0
243	1.00	50	0	0	0	0
244	1.00	50	0	0	0	0
245	1.00	50	0	0	0	0
246	1.00	50	0	0	0	0
247	1.00	50	0	0	0	0
248	1.00	50	0	0	0	0
249	1.00	50	0	0	0	0
250	1.00	50	0	0	0	0
251	1.00	50	0	0	0	0
252	1.00	50	0	0	0	0
253	1.00	50	0	0	0	0
254	1.00	50	0	0	0	0
255	1.00	50	0	0	0	0
256	1.00	50	0	0	0	0
257	1.00	50	0	0	0	0
258	1.00	50	0	0	0	0
259	1.00	50	0	0	0	0
260	1.00	50	0	0	0	0
261	1.00	50	0	0	0	0
262	1.00	50	0	0	0	0
263	1.00	50	0	0	0	0
264	1.00	50	0	0	0	0
265	1.00	50	0	0	0	0
266	1.00	50	0	0	0	0
267	1.00	50	0	0	0	0
268	1.00	50	0	0	0	0
269	1.00	50	0	0	0	0
270	1.00	50	0	0	0	0
271	1.00	50	0	0	0	0
272	1.00	50	0	0	0	0
273	1.00	50	0	0	0	0
274	1.00	50	0	0	0	0
275	1.00	50	0	0	0	0
276	1.00	50	0	0	0	0
277	1.00	50	0	0	0	0
278	0.98	49	0	0	0	1
279	0.98	49	0	0	0	1
280	0.98	49	0	0	0	1
281	0.98	49	0	0	0	1
282	0.98	49	0	0	0	1
283	0.98	49	0	0	0	1
284	0.98	49	0	0	0	1
285	0.98	49	0	0	0	1
286	0.98	49	0	0	0	1
287	0.98	49	0	0	0	1
288	0.98	49	0	0	0	1
289	0.98	49	0	0	0	1
290	0.98	49	0	0	0	1
291	0.98	49	0	0	0	1
292	0.98	49	0	0	0	1
293	0.98	49	0	0	0	1
294	0.98	49	0	0	0	1
295	0.98	49	0	0	0	1
296	0.98	49	0	0	0	1
297	0.98	49	0	0	0	1
298	0.98	49	0	0	0	1
299	0.98	49	0	0	0	1
300	0.98	49	0	0	0	1
301	0.98	49	0	0	0	1
302	0.98	49	0	0	0	1
303	0.98	49	0	0	0	1
304	0.98	49	0	0	0	1
305	0.98	49	0	0	0	1
306	0.98	49	0	0	0	1
307	0.98	49	0	0	0	1
308	0.98	49	0	0	0	1
309	0.98	49	0	0	0	1
310	0.98	49	0	0	0	1
311	0.98	49	0	0	0	1
312	0.98	49	0	0	0	1
313	0.98	49	0	0	0	1
314	0.98	49	0	0	0	1
315	0.98	49	0	0	0	1
316	0.98	49	0	0	0	1
317	0.98	49	0	0	0	1
318	0.98	49	0	0	0	1
319	0.98	49	0	0	0	1
320	0.98	49	0	0	0	1
321	0.98	49	0	0	0	1
322	0.98	49	0	0	0	1
323	0.98	49	0	0	0	1
324	0.98	49	0	0	0	1
325	0.98	49	0	0	0	1
326	0.98	49	0	0	0	1
327	0.98	49	0	0	0	1
328	1.00	50	0	0	0	0
329	1.00	50	0	0	0	0
330	1.00	50	0	0	0	0
331	1.00	50	0	0	0	0
332	1.00	50	0	0	0	0
333	1.00	50	0	0	0	0
334	1.00	50	0	0	0	0
335	1.00	50	0	0	0	0
336	1.00	50	0	0	0	0
337	1.00	50	0	0	0	0
338	1.00	50	0	0	0	0
339	1.00	50	0	0	0	0
340	1.00	50	0	0	0	0
341	1.00	50	0	0	0	0
342	1.00	50	0	0	0	0
343	1.00	50	0	0	0	0
344	1.00	50	0	0	0	0
345	1.00	50	0	0	0	0
346	1.00	50	0	0	0	0
347	1.00	50	0	0	0	0
348	1.00	50	0	0	0	0
349	1.00	50	0	0	0	0
350	1.00	50	0	0	0	0
351	1.00	50	0	0	0	0
352	1.00	50	0	0	0	0
353	1.00	50	0	0	0	0
354	1.00	50	0	0	0	0
355	1.00	50	0	0	0	0
356	1.00	50	0	0	0	0
357	1.00	50	0	0	0	0
358	1.00	50	0	0	0	0
359	1.00	50	0	0	0	0
360	1.00	50	0	0	0	0
361	1.00	50	0	0	0	0
362	1.00	50	0	0	0	0
363	1.00	50	0	0	0	0
364	1.00	50	0	0	0	0
365	1.00	50	0	0	0	0
366	1.00	50	0	0	0	0
367	1.00	50	0	0	0	0
368	1.00	50	0	0	0	0
369	1.00	50	0	0	0	0
370	1.00	50	0	0	0	0
371	1.00	50	0	0	0	0
372	1.00	50	0	0	0	0
373	1.00	50	0	0	0	0
374	1.00	50	0	0	0	0
375	1.00	50	0	0	0	0
376	1.00	50	0	0	0	0
377	1.00	50	0	0	0	0
378	1.00	50	0	0	0	0
379	1.00	50	0	0	0	0
380	1.00	50	0	0	0	0
381	1.00	50	0	0	0	0
382	1.00	50	0	0	0	0
383	1.00	50	0	0	0	0
384	1.00	50	0	0	0	0
385	1.00	50	0	0	0	0
386	1.00	50	0	0	0	0
387	1.00	50	0	0	0	0
388	1.00	50	0	0	0	0
389	1.00	50	0	0	0	0
390	1.00	50	0	0	0	0
391	1.00	50	0	0	0	0
392	1.00	50	0	0	0	0
393	1.00	50	0	0	0	0
394	1.00	50	0	0	0	0
395	1.00	50	0	0	0	0
396	1.00	50	0	0	0	0
397	1.00	50	0	0	0	0
398	1.00	50	0	0	0	0
399	1.00	50	0	0	0	0
400	1.00	50	0	0	0	0
401	1.00	50	0	0	0	0
402	1.00	50	0	0	0	0
403	1.00	50	0	0	0	0
404	1.00	50	0	0	0	0
405	1.00	50	0	0	0	0
406	1.00	50	0	0	0	0
407	1.00	50	0	0	0	0
408	1.00	50	0	0	0	0
409	1.00	50	0	0	0	0
410	1.00	50	0	0	0	0
411	1.00	50	0	0	0	0
412	1.00	50	0	0	0	0
413	1.00	50	0	0	0	0
414	1.00	50	0	0	0	0
415	1.00	50	0	0	0	0
416	1.00	50	0	0	0	0
417	1.00	50	0	0	0	0
418	1.00	50	0	0	0	0
419	1.00	50	0	0	0	0
420	1.00	50	0	0	0	0
421	1.00	50	0	0	0	0
422	1.00	50	0	0	0	0
423	1.00	50	0	0	0	0
424	1.00	50	0	0	0	0
425	1.00	50	0	0	0	0
426	1.00	50	0	0	0	0
427	1.00	50	0	0	0	0
428	1.00	50	0	0	0	0
429	1.00	50	0	0	0	0
430	1.00	50	0	0	0	0
431	1.00	50	0	0	0	0
432	1.00	50	0	0	0	0
433	1.00	50	0	0	0	0
434	1.00	50	0	0	0	0
435	1.00	50	0	0	0	0
436	1.00	50	0	0	0	0
437	1.00	50	0	0	0	0
438	1.00	50	0	0	0	0
439	1.00	50	0	0	0	0
440	1.00	50	0	0	0	0
441	1.00	50	0	0	0	0
442	1.00	50	0	0	0	0
443	1.00	50	0	0	0	0
444	1.00	50	0	0	0	0
445	1.00	50	0	0	0	0
446	1.00	50	0	0	0	0
447	1.00	50	0	0	0	0
448	1.00	50	0	0	0	0
449	1.00	50	0	0	0	0
450	1.00	50	0	0	0	0
451	1.00	50	0	0	0	0
452	1.00	50	0	0	0	0
453	1.00	50	0	0	0	0
454	1.00	50	0	0	0	0
455	1.00	50	0	0	0	0
456	1.00	50	0	0	0	0
457	1.00	50	0	0	0	0
458	1.00	50	0	0	0	0
459	1.00	50	0	0	0	0
460	1.00	50	0	0	0	0
461	1.00	50	0	0	0	0
462	1.00	50	0	0	0	0
463	1.00	50	0	0	0	0
464	1.00	50	0	0	0	0
465	1.00	50	0	0	0	0
466	1.00	50	0	0	0	0
467	1.00	50	0	0	0	0
468	1.00	50	0	0	0	0
469	1.00	50	0	0	0	0
470	1.00	50	0	0	0	0
471	1.00	50	0	0	0	0
472	1.00	50	0	0	0	0
473	1.00	50	0	0	0	0
474	1.00	50	0	0	0	0
475	1.00	50	0	0	0	0
476	1.00	50	0	0	0	0
477	1.00	50	0	0	0	0
478	1.00	50	0	0	0	0
479	1.00	50	0	0	0	0
480	1.00	50	0	0	0	0
481	1.00	50	0	0	0	0
482	1.00	50	0	0	0	0
483	1.00	50	0	0	0	0
484	1.00	50	0	0	0	0
485	1.00	50	0	0	0	0
486	1.00	50	0	0	0	0
487	1.00	50	0	0	0	0
488	1.00	50	0	0	0	0
489	1.00	50	0	0	0	0
490	1.00	50	0	0	0	0
491	1.00	50	0	0	0	0
492	1.00	50	0	0	0	0
493	1.00	50	0	0	0	0
494	1.00	50	0	0	0	0
495	1.00	50	0	0	0	0
496	1.00	50	0	0	0	0
497	1.00	50	0	0	0	0
498	1.00	50	0	0	0	0
499	1.00	50	0	0	0	0
500	0.00	50	0	0	0	0
501	0.00	50	0	0	0	0
502	0.00	50	0	0	0	0
503	0.00	50	0	0	0	0
504	0.00	50	0	0	0	0
505	0.00	50	0	0	0	0
506	0.00	50	0	0	0	0
507	0.00	50	0	0	0	0
508	0.00	50	0	0	0	0
509	0.00	50	0	0	0	0
510	0.00	50	0	0	0	0
511	0.00	50	0	0	0	0
512	0.00	50	0	0	0	0
513	0.00	50	0	0	0	0
514	0.00	50	0	0	0	0
515	0.00	50	0	0	0	0
516	0.00	50	0	0	0	0
517	0.00	50	0	0	0	0
518	0.00	50	0	0	0	0
519	0.00	50	0	0	0	0
520	0.00	50	0	0	0	0
521	0.00	50	0	0	0	0
522	0.00	50	0	0	0	0
523	0.00	50	0	0	0	0
524	0.00	50	0	0	0	0
525	0.00	50	0	0	0	0
526	0.00	50	0	0	0	0
527	0.00	50	0	0	0	0
528	0.00	50	0	0	0	0
529	0.00	50	0	0	0	0
530	0.00	50	0	0	0	0
531	0.00	50	0	0	0	0
532	0.00	50	0	0	0	0
533	0.00	50	0	0	0	0
534	0.00	50	0	0	0	0
535	0.00	50	0	0	0	0
536	0.00	50	0	0	0	0
537	0.00	50	0	0	0	0
538	0.00	50	0	0	0	0
539	0.00	50	0	0	0	0
540	0.00	50	0	0	0	0
541	0.00	50	0	0	0	0
542	0.00	50	0	0	0	0
543	0.00	50	0	0	0	0
544	0.00	49	0	0	0	1
545	0.00	49	0	0	0	1
546	0.00	49	0	0	0	1
547	0.00	49	0	0	0	1
548	0.00	49	0	0	0	1
549	0.00	49	0	0	0	1
550	0.00	49	0	0	0	1
551	0.00	49	0	0	0	1
552	0.00	49	0	0	0	1
553	0.00	49	0	0	0	1
554	0.00	49	0	0	0	1
555	0.00	49	0	0	0	1
556	0.00	49	0	0	0	1
557	0.00	49	0	0	0	1
558	0.00	49	0	0	0	1
559	0.00	49	0	0	0	1
560	0.00	49	0	0	0	1
561	0.00	49	0	0	0	1
562	0.00	49	0	0	0	1
563	0.00	49	0	0	0	1
564	0.00	49	0	0	0	1
565	0.00	49	0	0	0	1
566	0.00	49	0	0	0	1
567	0.00	49	0	0	0	1
568	0.00	49	0	0	0	1
569	0.00	49	0	0	0	1
570	0.00	49	0	0	0	1
571	0.00	49	0	0	0	1
572	0.00	49	0	0	0	1
573	0.02	48	1	0	0	1
574	0.02	48	1	0	0	1
575	0.02	48	1	0	0	1
576	0.02	48	1	0	0	1
577	0.02	48	1	0	0	1
578	0.02	48	1	0	0	1
579	0.02	48	1	0	0	1
580	0.02	48	1	0	0	1
581	0.02	48	1	0	0	1
582	0.02	48	1	0	0	1
583	0.02	48	1	0	0	1
584	0.02	48	1	0	0	1
585	0.02	48	1	0	0	1
586	0.02	48	1	0	0	1
587	0.02	48	1	0	0	1
588	0.02	48	1	0	0	1
589	0.02	48	1	0	0	1
590	0.02	48	1	0	0	1
591	0.02	48	1	0	0	1
592	0.02	48	1	0	0	1
593	0.02	48	1	0	0	1
594	0.02	49	1	0	0	0
595	0.02	49	1	0	0	0
596	0.02	49	1	0	0	0
597	0.02	49	1	0	0	0
598	0.02	49	1	0	0	0
599	0.02	49	1	0	0	0
600	0.02	49	1	0	0	0
601	0.02	49	1	0	0	0
602	0.02	49	1	0	0	0
603	0.02	49	1	0	0	0
604	0.02	49	1	0	0	0
605	0.02	49	1	0	0	0
606	0.02	49	1	0	0	0
607	0.04	48	2	0	0	0
608	0.04	48	2	0	0	0
609	0.04	48	2	0	0	0
610	0.04	48	2	0	0	0
611	0.04	48	2	0	0	0
612	0.04	48	2	0	0	0
613	0.04	48	2	0	0	0
614	0.04	48	2	0	0	0
615	0.04	48	2	0	0	0
616	0.04	48	2	0	0	0
617	0.04	48	2	0	0	0
618	0.04	48	2	0	0	0
619	0.04	48	2	0	0	0
620	0.04	48	2	0	0	0
621	0.04	48	2	0	0	0
622	0.04	48	2	0	0	0
623	0.02	49	1	0	0	0
624	0.02	49	1	0	0	0
625	0.02	49	1	0	0	0
626	0.02	49	1	0	0	0
627	0.02	49	1	0	0	0
628	0.02	49	1	0	0	0
629	0.02	49	1	0	0	0
630	0.02	49	1	0	0	0
631	0.02	49	1	0	0	0
632	0.02	49	1	0	0	0
633	0.02	49	1	0	0	0
634	0.02	49	1	0	0	0
635	0.02	49	1	0	0	0
636	0.02	49	1	0	0	0
637	0.02	49	1	0	0	0
638	0.02	49	1	0	0	0
639	0.02	49	1	0	0	0
640	0.02	49	1	0	0	0
641	0.02	49	1	0	0	0
642	0.02	49	1	0	0	0
643	0.02	49	1	0	0	0
644	0.04	48	2	0	0	0
645	0.04	48	2	0	0	0
646	0.04	48	2	0	0	0
647	0.04	48	2	0	0	0
648	0.04	48	2	0	0	0
649	0.04	48	2	0	0	0
650	0.06	47	3	0	0	0
651	0.06	47	3	0	0	0
652	0.06	47	3	0	0	0
653	0.06	47	3	0	0	0
654	0.06	47	3	0	0	0
655	0.08	46	4	0	0	0
656	0.08	46	4	0	0	0
657	0.06	47	3	0	0	0
658	0.06	47	3	0	0	0
659	0.08	46	4	0	0	0
660	0.08	46	4	0	0	0
661	0.08	46	4	0	0	0
662	0.08	46	4	0	0	0
663	0.08	46	4	0	0	0
664	0.10	45	5	0	0	0
665	0.10	45	5	0	0	0
666	0.10	45	5	0	0	0
667	0.10	45	5	0	0	0
668	0.10	45	5	0	0	0
669	0.10	45	5	0	0	0
670	0.10	45	5	0	0	0
671	0.10	45	5	0	0	0
672	0.10	45	5	0	0	0
673	0.10	45	5	0	0	0
674	0.12	44	6	0	0	0
675	0.12	44	6	0	0	0
676	0.14	43	7	0	0	0
677	0.14	43	7	0	0	0
678	0.14	43	7	0	0	0
679	0.14	43	7	0	0	0
680	0.14	43	7	0	0	0
681	0.16	42	8	0	0	0
682	0.16	42	8	0	0	0
683	0.16	42	8	0	0	0
684	0.18	41	9	0	0	0
685	0.18	41	9	0	0	0
686	0.18	41	9	0	0	0
687	0.18	41	9	0	0	0
688	0.18	41	9	0	0	0
689	0.20	40	10	0	0	0
690	0.20	40	10	0	0	0
691	0.20	40	10	0	0	0
692	0.20	40	10	0	0	0
693	0.20	40	10	0	0	0
694	0.18	41	9	0	0	0
695	0.20	40	10	0	0	0
696	0.20	40	10	0	0	0
697	0.20	40	10	0	0	0
698	0.20	40	10	0	0	0
699	0.20	40	10	0	0	0
700	0.18	41	9	0	0	0
701	0.20	40	10	0	0	0
702	0.22	39	11	0	0	0
703	0.22	39	11	0	0	0
704	0.22	39	11	0	0	0
705	0.20	40	10	0	0	0
706	0.20	40	10	0	0	0
707	0.20	40	10	0	0	0
708	0.22	39	11	0	0	0
709	0.20	40	10	0	0	0
710	0.22	39	11	0	0	0
711	0.22	39	11	0	0	0
712	0.22	39	11	0	0	0
713	0.22	39	11	0	0	0
714	0.22	39	11	0	0	0
715	0.22	39	11	0	0	0
716	0.22	39	11	0	0	0
717	0.24	38	12	0	0	0
718	0.24	38	12	0	0	0
719	0.26	37	13	0	0	0
