timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	6	3	1	5
1	0.70	35	6	3	1	5
2	0.70	35	6	3	1	5
3	0.70	35	6	3	1	5
4	0.70	35	6	3	1	5
5	0.70	35	6	3	1	5
6	0.70	35	6	3	1	5
7	0.70	35	6	3	1	5
8	0.70	35	6	3	1	5
9	0.70	35	6	3	1	5
10	0.70	35	6	3	1	5
11	0.68	34	6	3	2	5
12	0.68	34	6	3	2	5
13	0.68	34	6	3	2	5
14	0.66	33	6	3	3	5
15	0.66	33	6	3	3	5
16	0.66	33	6	3	3	5
17	0.66	33	6	3	3	5
18	0.66	33	6	3	3	5
19	0.66	33	6	3	3	5
20	0.66	33	6	3	3	5
21	0.66	33	6	3	3	5
22	0.66	33	6	3	3	5
23	0.66	33	6	3	3	5
24	0.66	33	6	3	3	5
25	0.66	33	6	3	3	5
26	0.66	33	6	3	3	5
27	0.64	32	6	3	4	5
28	0.64	32	6	3	4	5
29	0.64	32	6	3	4	5
30	0.64	32	6	3	4	5
31	0.64	32	6	3	4	5
32	0.64	32	6	3	4	5
33	0.64	32	6	3	4	5
34	0.64	32	6	3	4	5
35	0.64	32	6	3	4	5
36	0.66	33	6	3	4	4
37	0.68	34	6	2	4	4
38	0.70	35	6	2	4	3
39	0.72	36	5	2	4	3
40	0.74	37	5	1	4	3
41	0.74	37	5	1	4	3
42	0.74	37	5	2	4	2
43	0.76	38	4	2	4	2
44	0.78	39	3	2	4	2
45	0.80	40	3	1	4	2
46	0.82	41	3	1	4	1
47	0.84	42	3	1	4	0
48	0.86	43	2	1	4	0
49	0.88	44	2	1	3	0
50	0.86	43	2	2	3	0
51	0.86	43	2	2	3	0
52	0.86	43	2	2	3	0
53	0.86	43	2	2	3	0
54	0.84	42	2	2	4	0
55	0.84	42	2	2	4	0
56	0.84	42	2	2	4	0
57	0.84	42	2	2	4	0
58	0.84	42	2	2	4	0
59	0.84	42	2	2	4	0
60	0.84	42	2	2	4	0
61	0.86	43	2	2	3	0
62	0.86	43	2	2	3	0
63	0.86	43	2	2	3	0
64	0.88	44	2	2	2	0
65	0.88	44	2	2	2	0
66	0.88	44	2	2	2	0
67	0.88	44	2	2	2	0
68	0.88	44	2	2	2	0
69	0.88	44	2	2	2	0
70	0.88	44	2	2	2	0
71	0.88	44	2	2	2	0
72	0.88	44	2	2	2	0
73	0.88	44	2	2	2	0
74	0.88	44	2	2	2	0
75	0.88	44	2	2	2	0
76	0.88	44	2	2	2	0
77	0.90	45	2	2	1	0
78	0.90	45	2	2	1	0
79	0.90	45	2	2	1	0
80	0.90	45	2	2	1	0
81	0.90	45	2	2	1	0
82	0.90	45	2	2	1	0
83	0.90	45	2	2	1	0
84	0.90	45	2	2	1	0
85	0.92	46	1	2	1	0
86	0.92	46	1	2	1	0
87	0.92	46	1	2	1	0
88	0.92	46	1	2	1	0
89	0.92	46	1	2	1	0
90	0.90	45	1	3	1	0
91	0.92	46	0	3	1	0
92	0.92	46	0	2	2	0
93	0.92	46	0	2	2	0
94	0.92	46	0	2	2	0
95	0.92	46	0	2	2	0
96	0.92	46	0	2	2	0
97	0.92	46	0	2	2	0
98	0.92	46	0	2	2	0
99	0.92	46	0	2	2	0
100	0.92	46	0	2	2	0
101	0.92	46	0	2	2	0
102	0.92	46	0	2	2	0
103	0.92	46	0	2	2	0
104	0.94	47	0	2	1	0
105	0.94	47	0	2	1	0
106	0.92	46	0	2	1	1
107	0.92	46	0	2	1	1
108	0.92	46	0	2	1	1
109	0.92	46	0	2	1	1
110	0.92	46	0	2	1	1
111	0.90	45	0	3	1	1
112	0.90	45	0	3	1	1
113	0.90	45	0	3	1	1
114	0.90	45	0	3	1	1
115	0.90	45	0	3	1	1
116	0.90	45	0	3	1	1
117	0.90	45	0	3	1	1
118	0.88	44	0	4	1	1
119	0.88	44	0	4	1	1
120	0.88	44	0	4	1	1
121	0.88	44	0	4	1	1
122	0.86	43	0	5	1	1
123	0.84	42	0	5	2	1
124	0.82	41	1	5	2	1
125	0.82	41	1	5	2	1
126	0.82	41	1	5	2	1
127	0.80	40	1	5	3	1
128	0.80	40	1	5	3	1
129	0.80	40	1	5	3	1
130	0.80	40	1	5	3	1
131	0.80	40	1	5	3	1
132	0.80	40	1	5	3	1
133	0.78	39	1	5	4	1
134	0.78	39	1	5	4	1
135	0.78	39	1	5	4	1
136	0.78	39	1	5	4	1
137	0.78	39	1	5	4	1
138	0.78	39	1	5	4	1
139	0.78	39	1	5	4	1
140	0.80	40	1	4	4	1
141	0.78	39	1	4	4	2
142	0.78	39	1	4	3	3
143	0.78	39	1	4	3	3
144	0.76	38	1	4	4	3
145	0.76	38	1	4	4	3
146	0.76	38	1	4	4	3
147	0.76	38	1	4	4	3
148	0.76	38	1	4	4	3
149	0.76	38	1	4	4	3
150	0.78	39	1	3	4	3
151	0.76	38	1	4	4	3
152	0.76	38	1	4	4	3
153	0.76	38	1	4	4	3
154	0.74	37	2	4	4	3
155	0.74	37	2	4	4	3
156	0.76	38	2	4	4	2
157	0.76	38	2	4	4	2
158	0.76	38	2	4	4	2
159	0.74	37	2	5	4	2
160	0.74	37	2	5	4	2
161	0.76	38	2	4	4	2
162	0.76	38	2	4	4	2
163	0.76	38	2	4	4	2
164	0.76	38	2	4	4	2
165	0.76	38	2	4	4	2
166	0.76	38	2	4	4	2
167	0.76	38	2	4	4	2
168	0.78	39	2	3	4	2
169	0.78	39	2	3	4	2
170	0.78	39	2	3	4	2
171	0.78	39	2	3	4	2
172	0.80	40	2	2	4	2
173	0.82	41	2	2	3	2
174	0.84	42	1	2	3	2
175	0.84	42	1	2	3	2
176	0.84	42	1	2	3	2
177	0.86	43	1	2	2	2
178	0.86	43	1	2	2	2
179	0.86	43	1	2	2	2
180	0.84	42	2	2	2	2
181	0.84	42	2	2	2	2
182	0.84	42	2	2	2	2
183	0.86	43	2	2	1	2
184	0.86	43	2	2	1	2
185	0.86	43	2	2	1	2
186	0.84	42	3	2	1	2
187	0.84	42	3	2	1	2
188	0.82	41	3	2	2	2
189	0.82	41	3	2	2	2
190	0.82	41	3	2	2	2
191	0.84	42	3	2	2	1
192	0.86	43	3	2	2	0
193	0.86	43	3	2	2	0
194	0.88	44	3	2	1	0
195	0.88	44	3	2	1	0
196	0.88	44	3	2	1	0
197	0.88	44	3	2	1	0
198	0.88	44	3	2	1	0
199	0.88	44	3	2	1	0
200	0.88	44	3	2	1	0
201	0.90	45	3	1	1	0
202	0.88	44	4	1	1	0
203	0.88	44	4	1	1	0
204	0.90	45	3	1	1	0
205	0.90	45	3	1	1	0
206	0.90	45	3	1	1	0
207	0.90	45	3	1	1	0
208	0.90	45	3	1	1	0
209	0.92	46	3	0	1	0
210	0.92	46	3	0	1	0
211	0.92	46	3	0	1	0
212	0.90	45	3	0	2	0
213	0.90	45	3	0	2	0
214	0.90	45	3	0	2	0
215	0.90	45	3	0	2	0
216	0.90	45	3	0	2	0
217	0.90	45	3	0	2	0
218	0.90	45	3	0	2	0
219	0.90	45	3	0	2	0
220	0.90	45	3	0	2	0
221	0.90	45	3	0	2	0
222	0.90	45	3	0	2	0
223	0.90	45	3	0	2	0
224	0.90	45	3	0	2	0
225	0.90	45	3	0	2	0
226	0.90	45	3	0	2	0
227	0.90	45	3	0	2	0
228	0.88	44	3	0	3	0
229	0.88	44	3	0	3	0
230	0.88	44	2	0	4	0
231	0.86	43	3	0	4	0
232	0.86	43	3	0	4	0
233	0.84	42	3	1	4	0
234	0.84	42	3	1	4	0
235	0.84	42	3	1	4	0
236	0.86	43	2	1	4	0
237	0.86	43	2	1	4	0
238	0.88	44	2	1	3	0
239	0.88	44	2	1	3	0
240	0.88	44	2	1	3	0
241	0.88	44	2	1	3	0
242	0.88	44	2	1	3	0
243	0.88	44	2	1	3	0
244	0.88	44	2	1	3	0
245	0.88	44	2	1	3	0
246	0.88	44	2	1	3	0
247	0.88	44	2	1	3	0
248	0.88	44	2	1	3	0
249	0.88	44	2	1	3	0
250	0.88	44	2	1	3	0
251	0.88	44	2	1	3	0
252	0.90	45	1	1	3	0
253	0.90	45	1	1	3	0
254	0.88	44	1	2	3	0
255	0.86	43	1	2	4	0
256	0.86	43	1	2	4	0
257	0.86	43	1	2	4	0
258	0.86	43	1	2	4	0
259	0.86	43	1	2	4	0
260	0.86	43	1	2	4	0
261	0.86	43	1	2	4	0
262	0.88	44	1	2	3	0
263	0.88	44	1	2	3	0
264	0.88	44	1	2	3	0
265	0.88	44	1	2	3	0
266	0.88	44	1	2	3	0
267	0.88	44	1	2	3	0
268	0.88	44	1	2	3	0
269	0.86	43	1	2	4	0
270	0.84	42	1	2	4	1
271	0.84	42	1	2	4	1
272	0.84	42	1	2	4	1
273	0.84	42	1	2	4	1
274	0.82	41	1	2	5	1
275	0.82	41	1	2	5	1
276	0.82	41	1	2	5	1
277	0.82	41	1	2	5	1
278	0.84	42	1	2	4	1
279	0.84	42	1	2	4	1
280	0.86	43	1	2	3	1
281	0.88	44	0	2	3	1
282	0.88	44	0	2	3	1
283	0.90	45	0	1	3	1
284	0.90	45	0	1	3	1
285	0.90	45	0	1	3	1
286	0.90	45	0	1	3	1
287	0.90	45	0	1	3	1
288	0.90	45	0	1	3	1
289	0.90	45	0	1	3	1
290	0.90	45	0	1	3	1
291	0.90	45	0	1	3	1
292	0.90	45	0	1	3	1
293	0.88	44	0	1	4	1
294	0.88	44	0	1	4	1
295	0.88	44	0	1	4	1
296	0.86	43	0	2	4	1
297	0.86	43	0	2	4	1
298	0.86	43	0	2	4	1
299	0.86	43	0	2	4	1
300	0.86	43	0	2	4	1
301	0.86	43	0	2	4	1
302	0.86	43	0	2	4	1
303	0.84	42	0	2	4	2
304	0.86	43	0	1	4	2
305	0.88	44	0	1	3	2
306	0.88	44	0	1	3	2
307	0.88	44	0	1	3	2
308	0.88	44	0	1	3	2
309	0.88	44	0	1	3	2
310	0.88	44	0	1	3	2
311	0.86	43	0	1	4	2
312	0.86	43	0	1	4	2
313	0.86	43	0	1	4	2
314	0.86	43	0	1	4	2
315	0.86	43	0	1	4	2
316	0.86	43	0	1	4	2
317	0.86	43	0	1	4	2
318	0.86	43	0	1	4	2
319	0.88	44	0	1	3	2
320	0.90	45	0	1	3	1
321	0.90	45	0	1	3	1
322	0.90	45	0	1	3	1
323	0.90	45	0	1	3	1
324	0.92	46	0	1	2	1
325	0.92	46	0	1	2	1
326	0.92	46	0	1	2	1
327	0.92	46	0	1	2	1
328	0.92	46	0	1	2	1
329	0.92	46	0	1	2	1
330	0.92	46	0	1	2	1
331	0.92	46	0	1	2	1
332	0.92	46	0	1	2	1
333	0.92	46	0	1	2	1
334	0.92	46	0	1	2	1
335	0.92	46	0	1	2	1
336	0.92	46	0	1	2	1
337	0.92	46	0	1	2	1
338	0.90	45	1	1	2	1
339	0.90	45	1	1	2	1
340	0.90	45	1	1	2	1
341	0.90	45	1	1	2	1
342	0.90	45	1	1	2	1
343	0.90	45	1	1	2	1
344	0.90	45	1	1	2	1
345	0.90	45	1	1	2	1
346	0.92	46	1	0	2	1
347	0.92	46	1	0	2	1
348	0.90	45	2	0	2	1
349	0.88	44	3	0	2	1
350	0.88	44	3	0	2	1
351	0.88	44	3	0	2	1
352	0.88	44	3	0	2	1
353	0.90	45	3	0	2	0
354	0.90	45	3	0	2	0
355	0.90	45	3	0	2	0
356	0.90	45	3	0	2	0
357	0.90	45	3	0	2	0
358	0.90	45	3	0	2	0
359	0.90	45	3	0	2	0
360	0.90	45	3	0	2	0
361	0.92	46	3	0	1	0
