timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	4	4	4	3
1	0.70	35	4	4	4	3
2	0.68	34	4	5	4	3
3	0.68	34	4	5	4	3
4	0.68	34	4	5	4	3
5	0.68	34	4	5	4	3
6	0.68	34	4	5	4	3
7	0.68	34	4	5	4	3
8	0.68	34	4	5	4	3
9	0.66	33	4	5	5	3
10	0.66	33	4	5	5	3
11	0.66	33	4	5	5	3
12	0.66	33	4	5	5	3
13	0.66	33	4	5	5	3
14	0.66	33	4	5	5	3
15	0.64	32	4	5	6	3
16	0.64	32	4	5	6	3
17	0.64	32	4	5	6	3
18	0.64	32	4	5	6	3
19	0.64	32	4	5	6	3
20	0.64	32	4	5	6	3
21	0.64	32	4	5	6	3
22	0.64	32	4	5	6	3
23	0.64	32	4	5	6	3
24	0.64	32	4	5	6	3
25	0.64	32	4	5	6	3
26	0.62	31	5	5	6	3
27	0.62	31	5	5	6	3
28	0.62	31	5	5	6	3
29	0.62	31	5	5	6	3
30	0.62	31	5	5	6	3
31	0.62	31	5	5	6	3
32	0.60	30	5	5	6	4
33	0.60	30	5	5	6	4
34	0.60	30	5	5	6	4
35	0.62	31	5	4	6	4
36	0.64	32	5	4	5	4
37	0.66	33	5	3	5	4
38	0.68	34	5	3	4	4
39	0.70	35	5	3	4	3
40	0.72	36	4	3	4	3
41	0.72	36	4	4	4	2
42	0.72	36	4	5	3	2
43	0.74	37	3	5	3	2
44	0.76	38	3	5	2	2
45	0.78	39	2	5	2	2
46	0.80	40	1	5	2	2
47	0.82	41	1	4	2	2
48	0.84	42	1	4	2	1
49	0.86	43	1	3	2	1
50	0.86	43	1	3	2	1
51	0.86	43	1	3	2	1
52	0.88	44	1	2	2	1
53	0.88	44	1	2	2	1
54	0.88	44	1	2	2	1
55	0.88	44	1	2	2	1
56	0.86	43	2	2	2	1
57	0.84	42	3	2	2	1
58	0.84	42	3	2	2	1
59	0.86	43	3	2	1	1
60	0.86	43	3	2	1	1
61	0.86	43	3	2	1	1
62	0.86	43	3	2	1	1
63	0.86	43	3	2	1	1
64	0.84	42	3	3	1	1
65	0.86	43	3	3	0	1
66	0.86	43	3	3	0	1
67	0.86	43	3	3	0	1
68	0.86	43	3	3	0	1
69	0.86	43	3	3	0	1
70	0.86	43	3	3	0	1
71	0.86	43	3	3	0	1
72	0.86	43	3	3	0	1
73	0.84	42	3	4	0	1
74	0.84	42	3	4	0	1
75	0.82	41	3	5	0	1
76	0.84	42	2	5	0	1
77	0.84	42	2	5	0	1
78	0.84	42	2	5	0	1
79	0.82	41	3	5	0	1
80	0.82	41	3	5	0	1
81	0.82	41	3	5	0	1
82	0.82	41	3	5	0	1
83	0.82	41	3	5	0	1
84	0.82	41	3	5	0	1
85	0.82	41	3	5	0	1
86	0.80	40	4	5	0	1
87	0.80	40	4	5	0	1
88	0.80	40	4	5	0	1
89	0.80	40	4	5	0	1
90	0.80	40	4	5	0	1
91	0.82	41	4	4	0	1
92	0.82	41	5	3	0	1
93	0.82	41	5	3	0	1
94	0.82	41	5	3	0	1
95	0.80	40	5	3	0	2
96	0.80	40	5	3	0	2
97	0.80	40	5	3	0	2
98	0.80	40	5	3	0	2
99	0.78	39	6	3	0	2
100	0.78	39	6	3	0	2
101	0.76	38	6	4	0	2
102	0.76	38	6	4	0	2
103	0.76	38	6	4	0	2
104	0.76	38	6	4	0	2
105	0.76	38	6	4	0	2
106	0.78	39	5	4	0	2
107	0.80	40	4	4	0	2
108	0.80	40	4	4	0	2
109	0.80	40	4	4	0	2
110	0.80	40	4	4	0	2
111	0.78	39	4	4	1	2
112	0.76	38	4	5	1	2
113	0.76	38	4	5	1	2
114	0.78	39	4	4	1	2
115	0.78	39	4	4	1	2
116	0.78	39	4	4	1	2
117	0.78	39	4	4	1	2
118	0.78	39	4	4	1	2
119	0.76	38	4	5	1	2
120	0.76	38	4	5	1	2
121	0.76	38	4	5	1	2
122	0.76	38	4	5	1	2
123	0.78	39	4	4	1	2
124	0.78	39	4	4	1	2
125	0.80	40	4	3	1	2
126	0.80	40	4	3	1	2
127	0.78	39	4	3	2	2
128	0.78	39	4	3	2	2
129	0.80	40	3	3	2	2
