timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	6	5	1	3
1	0.70	35	6	5	1	3
2	0.70	35	6	5	1	3
3	0.70	35	6	5	1	3
4	0.68	34	7	5	1	3
5	0.68	34	7	5	1	3
6	0.68	34	7	5	1	3
7	0.68	34	7	5	1	3
8	0.68	34	7	5	1	3
9	0.68	34	7	5	1	3
10	0.68	34	7	5	1	3
11	0.68	34	7	5	1	3
12	0.68	34	7	5	1	3
13	0.68	34	7	5	1	3
14	0.68	34	7	5	1	3
15	0.68	34	7	5	1	3
16	0.66	33	7	6	1	3
17	0.66	33	7	6	1	3
18	0.66	33	7	6	1	3
19	0.66	33	7	6	1	3
20	0.66	33	7	6	1	3
21	0.66	33	7	6	1	3
22	0.66	33	7	6	1	3
23	0.64	32	7	6	1	4
24	0.64	32	7	6	1	4
25	0.64	32	7	6	1	4
26	0.64	32	7	6	1	4
27	0.64	32	7	6	1	4
28	0.64	32	7	6	1	4
29	0.64	32	7	6	1	4
30	0.62	31	8	6	1	4
31	0.62	31	8	6	1	4
32	0.62	31	8	6	1	4
33	0.62	31	8	6	1	4
34	0.62	31	8	6	1	4
35	0.64	32	8	6	1	3
36	0.66	33	8	5	1	3
37	0.68	34	7	5	1	3
38	0.70	35	7	5	1	2
39	0.72	36	7	4	1	2
40	0.74	37	7	3	1	2
41	0.76	38	7	2	1	2
42	0.78	39	7	2	0	2
43	0.80	40	6	2	0	2
44	0.82	41	5	2	0	2
45	0.84	42	4	2	0	2
46	0.86	43	3	2	0	2
47	0.88	44	3	2	0	1
48	0.90	45	2	2	0	1
49	0.92	46	2	1	0	1
50	0.92	46	2	1	0	1
51	0.92	46	2	1	0	1
52	0.92	46	2	1	0	1
53	0.92	46	2	1	0	1
54	0.94	47	1	1	0	1
55	0.94	47	1	1	0	1
56	0.94	47	1	1	0	1
57	0.94	47	1	1	0	1
58	0.92	46	1	1	1	1
59	0.92	46	1	1	1	1
60	0.92	46	1	1	1	1
61	0.92	46	1	1	1	1
62	0.92	46	1	1	1	1
63	0.92	46	1	1	1	1
64	0.92	46	1	1	1	1
65	0.92	46	1	1	1	1
66	0.94	47	1	0	1	1
67	0.94	47	1	0	1	1
68	0.94	47	1	0	1	1
69	0.94	47	1	0	1	1
70	0.92	46	1	1	1	1
71	0.92	46	1	1	1	1
72	0.92	46	1	1	1	1
73	0.94	47	1	1	1	0
74	0.94	47	1	1	1	0
75	0.94	47	1	1	1	0
76	0.92	46	1	1	1	1
77	0.92	46	1	1	1	1
78	0.92	46	1	1	1	1
79	0.92	46	1	1	1	1
80	0.94	47	0	1	1	1
81	0.94	47	0	1	1	1
82	0.94	47	0	1	1	1
83	0.94	47	0	1	1	1
84	0.94	47	0	1	1	1
85	0.94	47	0	1	1	1
86	0.94	47	0	1	1	1
87	0.94	47	0	1	1	1
88	0.94	47	0	1	1	1
89	0.94	47	0	1	1	1
90	0.94	47	0	1	1	1
91	0.94	47	0	1	1	1
92	0.94	47	0	1	1	1
93	0.94	47	0	1	1	1
94	0.94	47	0	1	1	1
95	0.94	47	0	1	1	1
96	0.94	47	0	1	1	1
97	0.92	46	0	2	1	1
98	0.92	46	0	2	1	1
99	0.92	46	0	2	1	1
100	0.92	46	0	2	1	1
101	0.92	46	0	2	1	1
102	0.90	45	0	2	2	1
103	0.90	45	0	2	2	1
104	0.90	45	0	2	2	1
105	0.90	45	0	2	2	1
106	0.90	45	0	2	2	1
107	0.90	45	0	2	2	1
108	0.92	46	0	2	1	1
109	0.92	46	0	2	1	1
110	0.92	46	0	2	1	1
111	0.92	46	0	2	1	1
112	0.92	46	0	2	1	1
113	0.92	46	0	2	1	1
114	0.92	46	0	2	1	1
115	0.92	46	0	2	1	1
