timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	6	5	1	3
1	0.70	35	6	5	1	3
2	0.70	35	6	5	1	3
3	0.70	35	6	5	1	3
4	0.70	35	6	5	1	3
5	0.68	34	6	6	1	3
6	0.68	34	6	6	1	3
7	0.66	33	6	7	1	3
8	0.66	33	6	7	1	3
9	0.66	33	6	7	1	3
10	0.66	33	6	7	1	3
11	0.64	32	6	7	1	4
12	0.64	32	6	7	1	4
13	0.64	32	6	7	1	4
14	0.64	32	6	7	1	4
15	0.64	32	6	7	1	4
16	0.62	31	6	7	1	5
17	0.62	31	6	7	1	5
18	0.62	31	6	7	1	5
19	0.60	30	6	7	2	5
20	0.60	30	6	7	2	5
21	0.60	30	6	7	2	5
22	0.58	29	6	7	2	6
23	0.58	29	6	7	2	6
24	0.58	29	6	7	2	6
25	0.58	29	6	7	2	6
26	0.58	29	6	7	2	6
27	0.58	29	6	7	2	6
28	0.58	29	6	7	2	6
29	0.58	29	6	7	2	6
30	0.58	29	6	7	2	6
31	0.58	29	6	7	2	6
32	0.58	29	6	7	2	6
33	0.58	29	6	7	2	6
34	0.58	29	6	7	2	6
35	0.60	30	5	7	2	6
36	0.62	31	4	7	2	6
37	0.64	32	4	6	2	6
38	0.66	33	3	6	2	6
39	0.68	34	2	6	2	6
40	0.70	35	1	6	2	6
41	0.72	36	1	6	1	6
42	0.74	37	1	5	1	6
43	0.76	38	1	4	1	6
44	0.76	38	2	4	1	5
45	0.78	39	2	3	1	5
46	0.80	40	2	2	1	5
47	0.82	41	1	2	1	5
48	0.84	42	1	2	1	4
49	0.86	43	1	2	1	3
50	0.86	43	1	2	1	3
51	0.86	43	1	2	1	3
52	0.86	43	1	2	1	3
53	0.86	43	1	2	1	3
54	0.86	43	1	2	1	3
55	0.88	44	1	1	1	3
56	0.88	44	1	1	1	3
57	0.90	45	1	0	1	3
58	0.90	45	1	0	1	3
59	0.90	45	1	0	1	3
60	0.90	45	1	0	1	3
61	0.92	46	1	0	1	2
62	0.92	46	1	0	1	2
63	0.92	46	1	0	1	2
64	0.92	46	1	0	1	2
65	0.92	46	1	0	1	2
66	0.94	47	1	0	1	1
67	0.94	47	1	0	1	1
68	0.94	47	1	0	1	1
69	0.96	48	1	0	0	1
70	0.96	48	1	0	0	1
71	0.96	48	1	0	0	1
72	0.98	49	1	0	0	0
73	0.98	49	1	0	0	0
74	0.98	49	1	0	0	0
75	0.98	49	1	0	0	0
76	0.98	49	1	0	0	0
77	0.98	49	1	0	0	0
78	0.98	49	1	0	0	0
79	0.98	49	1	0	0	0
80	0.98	49	1	0	0	0
81	0.98	49	1	0	0	0
82	0.98	49	1	0	0	0
83	0.98	49	1	0	0	0
84	0.98	49	1	0	0	0
85	0.98	49	1	0	0	0
86	0.98	49	1	0	0	0
87	0.98	49	1	0	0	0
88	0.98	49	1	0	0	0
89	0.98	49	1	0	0	0
90	0.98	49	1	0	0	0
91	0.98	49	1	0	0	0
92	0.98	49	1	0	0	0
93	0.98	49	1	0	0	0
94	1.00	50	0	0	0	0
95	1.00	50	0	0	0	0
96	1.00	50	0	0	0	0
97	1.00	50	0	0	0	0
98	1.00	50	0	0	0	0
99	1.00	50	0	0	0	0
100	1.00	50	0	0	0	0
101	1.00	50	0	0	0	0
102	1.00	50	0	0	0	0
103	1.00	50	0	0	0	0
104	1.00	50	0	0	0	0
105	1.00	50	0	0	0	0
106	1.00	50	0	0	0	0
107	1.00	50	0	0	0	0
108	1.00	50	0	0	0	0
109	1.00	50	0	0	0	0
110	1.00	50	0	0	0	0
111	1.00	50	0	0	0	0
112	1.00	50	0	0	0	0
113	1.00	50	0	0	0	0
114	1.00	50	0	0	0	0
115	1.00	50	0	0	0	0
