timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	3	8	12	7
1	0.70	70	3	8	12	7
2	0.70	70	3	8	12	7
3	0.70	70	3	8	12	7
4	0.69	69	3	9	12	7
5	0.69	69	3	9	12	7
6	0.69	69	3	9	12	7
7	0.69	69	3	9	12	7
8	0.69	69	3	9	12	7
9	0.69	69	3	9	12	7
10	0.69	69	3	9	12	7
11	0.68	68	3	9	13	7
12	0.68	68	3	9	13	7
13	0.68	68	3	9	13	7
14	0.67	67	3	9	13	8
15	0.66	66	3	9	13	9
16	0.66	66	3	9	13	9
17	0.66	66	3	9	13	9
18	0.66	66	3	9	13	9
19	0.66	66	3	9	13	9
20	0.65	65	3	10	13	9
21	0.65	65	3	10	13	9
22	0.64	64	3	10	14	9
23	0.63	63	4	10	14	9
24	0.63	63	4	10	14	9
25	0.62	62	4	10	14	10
26	0.61	61	4	11	14	10
27	0.61	61	4	11	14	10
28	0.61	61	4	11	14	10
29	0.61	61	4	11	14	10
30	0.61	61	4	11	14	10
31	0.61	61	4	11	14	10
32	0.60	60	5	11	14	10
33	0.59	59	5	11	15	10
34	0.59	59	5	11	15	10
35	0.59	59	5	11	15	10
36	0.59	59	5	11	15	10
37	0.58	58	6	11	15	10
38	0.58	58	6	11	15	10
39	0.58	58	6	11	15	10
40	0.58	58	6	11	15	10
41	0.58	58	6	11	15	10
42	0.57	57	6	11	16	10
43	0.57	57	6	11	16	10
44	0.57	57	6	11	16	10
45	0.57	57	6	11	16	10
46	0.57	57	6	11	16	10
47	0.56	56	6	11	17	10
48	0.55	55	7	11	17	10
49	0.55	55	7	11	17	10
50	0.54	54	7	12	17	10
51	0.54	54	7	12	17	10
52	0.54	54	7	12	17	10
53	0.54	54	7	12	17	10
54	0.54	54	7	12	17	10
55	0.54	54	7	12	17	10
56	0.54	54	7	12	17	10
57	0.54	54	7	12	17	10
58	0.54	54	7	12	17	10
59	0.54	54	7	12	17	10
60	0.53	53	7	12	18	10
61	0.53	53	7	12	18	10
62	0.52	52	7	12	19	10
63	0.51	51	7	12	19	11
64	0.51	51	7	12	19	11
65	0.51	51	7	12	19	11
66	0.51	51	7	12	19	11
67	0.50	50	7	12	19	12
68	0.50	50	7	12	19	12
69	0.50	50	7	12	19	12
70	0.50	50	7	12	19	12
71	0.50	50	7	12	18	13
72	0.51	51	7	12	17	13
73	0.52	52	7	11	17	13
74	0.53	53	7	11	16	13
75	0.53	53	6	11	16	14
76	0.53	53	6	11	16	14
77	0.54	54	6	11	15	14
78	0.54	54	6	11	14	15
79	0.55	55	6	10	14	15
80	0.56	56	6	10	13	15
81	0.57	57	6	10	13	14
82	0.58	58	5	10	13	14
83	0.59	59	5	10	12	14
84	0.60	60	5	10	12	13
85	0.60	60	5	11	12	12
86	0.61	61	5	10	12	12
87	0.62	62	5	10	11	12
88	0.62	62	5	10	11	12
89	0.63	63	5	10	10	12
90	0.64	64	5	9	10	12
91	0.65	65	5	9	9	12
92	0.66	66	5	9	9	11
93	0.67	67	5	8	9	11
94	0.68	68	5	7	9	11
95	0.69	69	5	7	9	10
96	0.70	70	5	7	8	10
97	0.71	71	5	7	8	9
98	0.71	71	5	7	9	8
99	0.72	72	5	6	9	8
100	0.72	72	5	6	9	8
101	0.72	72	5	6	9	8
102	0.72	72	5	6	9	8
103	0.72	72	5	6	9	8
104	0.73	73	5	5	9	8
105	0.73	73	5	5	9	8
106	0.73	73	5	5	9	8
107	0.72	72	5	5	10	8
108	0.72	72	5	5	10	8
109	0.72	72	5	5	10	8
110	0.72	72	5	5	10	8
111	0.73	73	5	5	9	8
112	0.73	73	5	5	9	8
113	0.72	72	5	5	9	9
114	0.73	73	5	5	9	8
115	0.74	74	5	5	9	7
116	0.74	74	5	5	9	7
117	0.74	74	5	5	9	7
118	0.73	73	6	5	9	7
119	0.73	73	6	5	9	7
120	0.74	74	6	4	9	7
121	0.73	73	6	4	10	7
122	0.73	73	6	4	9	8
123	0.74	74	5	4	9	8
124	0.74	74	5	4	9	8
125	0.75	75	5	4	9	7
126	0.76	76	5	3	9	7
127	0.75	75	6	3	9	7
128	0.75	75	6	3	9	7
129	0.75	75	6	3	9	7
130	0.74	74	7	3	9	7
131	0.74	74	7	3	9	7
