timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	4	4	9	13
1	0.70	70	4	4	9	13
2	0.70	70	4	4	9	13
3	0.70	70	4	4	9	13
4	0.70	70	4	4	9	13
5	0.70	70	4	4	9	13
6	0.70	70	4	4	9	13
7	0.70	70	4	4	9	13
8	0.70	70	4	4	9	13
9	0.70	70	4	4	9	13
10	0.70	70	4	4	9	13
11	0.70	70	4	4	9	13
12	0.70	70	4	4	9	13
13	0.70	70	4	4	9	13
14	0.70	70	4	4	9	13
15	0.70	70	4	4	9	13
16	0.70	70	4	4	9	13
17	0.70	70	4	4	9	13
18	0.70	70	4	4	9	13
19	0.70	70	4	4	9	13
20	0.70	70	4	4	9	13
21	0.70	70	4	4	9	13
22	0.70	70	4	4	9	13
23	0.70	70	4	4	9	13
24	0.70	70	4	4	9	13
25	0.70	70	4	4	9	13
26	0.70	70	4	4	9	13
27	0.70	70	4	4	9	13
28	0.70	70	4	4	9	13
29	0.70	70	4	4	9	13
30	0.69	69	5	4	9	13
31	0.69	69	5	4	9	13
32	0.69	69	5	4	9	13
33	0.69	69	5	4	9	13
34	0.69	69	5	4	9	13
35	0.69	69	5	4	9	13
36	0.69	69	5	4	9	13
37	0.69	69	5	4	9	13
38	0.69	69	5	4	9	13
39	0.69	69	5	4	9	13
40	0.69	69	5	4	9	13
41	0.69	69	5	4	9	13
42	0.69	69	5	4	9	13
43	0.69	69	5	4	9	13
44	0.68	68	5	4	9	14
45	0.68	68	5	4	9	14
46	0.68	68	5	4	9	14
47	0.68	68	5	4	9	14
48	0.68	68	5	4	9	14
49	0.67	67	5	4	9	15
50	0.67	67	5	4	9	15
51	0.67	67	5	4	9	15
52	0.67	67	5	4	9	15
53	0.67	67	5	4	9	15
54	0.67	67	5	4	9	15
55	0.67	67	5	4	9	15
56	0.67	67	5	4	9	15
57	0.67	67	5	4	9	15
58	0.67	67	5	4	9	15
59	0.67	67	5	4	9	15
60	0.67	67	5	4	9	15
61	0.67	67	5	4	9	15
62	0.67	67	5	4	9	15
63	0.67	67	5	4	9	15
64	0.67	67	5	4	9	15
65	0.67	67	5	4	9	15
66	0.67	67	5	4	9	15
67	0.67	67	5	4	9	15
68	0.67	67	5	4	9	15
69	0.66	66	5	5	9	15
70	0.67	67	5	4	9	15
71	0.68	68	5	4	8	15
72	0.69	69	5	4	7	15
73	0.70	70	5	3	7	15
74	0.71	71	5	2	7	15
75	0.72	72	5	2	6	15
76	0.73	73	5	1	6	15
77	0.74	74	5	1	6	14
78	0.75	75	5	1	6	13
79	0.76	76	5	1	5	13
80	0.77	77	5	1	5	12
81	0.78	78	5	1	4	12
82	0.79	79	5	1	4	11
83	0.80	80	5	1	3	11
84	0.81	81	5	1	3	10
85	0.82	82	4	1	3	10
86	0.83	83	4	1	2	10
87	0.84	84	3	1	2	10
88	0.85	85	3	1	2	9
89	0.86	86	3	1	1	9
90	0.87	87	2	1	1	9
91	0.88	88	2	1	1	8
92	0.89	89	2	1	1	7
93	0.90	90	2	1	1	6
94	0.91	91	2	1	1	5
95	0.92	92	2	1	0	5
96	0.93	93	2	1	0	4
97	0.94	94	2	1	0	3
98	0.95	95	1	1	0	3
99	0.96	96	1	1	0	2
100	0.96	96	1	1	0	2
101	0.96	96	1	1	0	2
102	0.96	96	1	1	0	2
103	0.96	96	1	1	0	2
104	0.96	96	1	1	0	2
105	0.96	96	1	1	0	2
106	0.96	96	1	1	0	2
107	0.96	96	1	1	0	2
108	0.96	96	1	1	0	2
109	0.96	96	1	1	0	2
110	0.95	95	1	2	0	2
111	0.95	95	1	2	0	2
112	0.95	95	1	2	0	2
113	0.95	95	1	2	0	2
114	0.95	95	1	2	0	2
115	0.95	95	1	2	0	2
116	0.95	95	1	2	0	2
117	0.95	95	1	2	0	2
118	0.95	95	1	2	0	2
