timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	70	8	9	6	7
1	0.70	70	8	9	6	7
2	0.69	69	8	9	7	7
3	0.69	69	8	9	7	7
4	0.69	69	8	9	7	7
5	0.69	69	8	9	7	7
6	0.69	69	8	9	7	7
7	0.69	69	8	9	7	7
8	0.69	69	8	9	7	7
9	0.69	69	8	9	7	7
10	0.69	69	8	9	7	7
11	0.69	69	8	9	7	7
12	0.69	69	8	9	7	7
13	0.69	69	8	9	7	7
14	0.69	69	8	9	7	7
15	0.69	69	8	9	7	7
16	0.69	69	8	9	7	7
17	0.69	69	8	9	7	7
18	0.69	69	8	9	7	7
19	0.69	69	8	9	7	7
20	0.69	69	8	9	7	7
21	0.69	69	8	9	7	7
22	0.69	69	8	9	7	7
23	0.68	68	8	9	7	8
24	0.68	68	8	9	7	8
25	0.68	68	8	9	7	8
26	0.68	68	8	9	7	8
27	0.68	68	8	9	7	8
28	0.68	68	8	9	7	8
29	0.68	68	8	9	7	8
30	0.68	68	8	9	7	8
31	0.68	68	8	9	7	8
32	0.67	67	8	10	7	8
33	0.67	67	8	10	7	8
34	0.67	67	8	10	7	8
35	0.67	67	8	10	7	8
36	0.67	67	8	10	7	8
37	0.67	67	8	10	7	8
38	0.67	67	8	10	7	8
39	0.67	67	8	10	7	8
40	0.67	67	8	10	7	8
41	0.67	67	8	10	7	8
42	0.67	67	8	10	7	8
43	0.67	67	8	10	7	8
44	0.67	67	8	10	7	8
45	0.67	67	8	10	7	8
46	0.67	67	8	10	7	8
47	0.67	67	8	10	7	8
48	0.67	67	8	10	7	8
49	0.67	67	8	10	7	8
50	0.66	66	8	10	8	8
51	0.66	66	8	10	8	8
52	0.66	66	8	10	8	8
53	0.66	66	8	10	8	8
54	0.66	66	8	10	8	8
55	0.66	66	8	10	8	8
56	0.66	66	8	10	8	8
57	0.66	66	8	10	8	8
58	0.66	66	8	10	8	8
59	0.66	66	8	10	8	8
60	0.66	66	8	10	8	8
61	0.66	66	8	10	8	8
62	0.66	66	8	10	8	8
63	0.66	66	8	10	8	8
64	0.66	66	8	10	8	8
65	0.66	66	8	10	8	8
66	0.66	66	8	10	8	8
67	0.66	66	8	10	8	8
68	0.66	66	8	10	8	8
69	0.66	66	8	10	8	8
70	0.67	67	8	10	7	8
71	0.68	68	8	9	7	8
72	0.69	69	8	9	7	7
73	0.70	70	8	8	7	7
74	0.70	70	8	8	7	7
75	0.71	71	8	8	7	6
76	0.72	72	8	8	6	6
77	0.73	73	8	8	6	5
78	0.74	74	8	7	6	5
79	0.75	75	8	7	5	5
80	0.76	76	8	6	5	5
81	0.77	77	8	6	4	5
82	0.78	78	8	6	3	5
83	0.78	78	7	6	4	5
84	0.79	79	7	5	4	5
85	0.80	80	7	5	4	4
86	0.81	81	7	5	4	3
87	0.82	82	7	5	4	2
88	0.83	83	7	4	4	2
89	0.84	84	6	4	4	2
90	0.85	85	5	4	4	2
91	0.86	86	4	4	4	2
92	0.87	87	4	3	4	2
93	0.88	88	4	3	3	2
94	0.89	89	3	3	3	2
95	0.90	90	3	2	3	2
96	0.91	91	3	1	3	2
97	0.92	92	2	1	3	2
98	0.93	93	1	1	3	2
99	0.94	94	1	1	3	1
100	0.94	94	1	1	3	1
101	0.94	94	1	1	3	1
102	0.95	95	1	1	2	1
103	0.95	95	1	1	2	1
104	0.95	95	1	1	2	1
105	0.95	95	1	1	2	1
106	0.95	95	1	1	2	1
107	0.95	95	1	1	2	1
108	0.95	95	1	1	2	1
109	0.95	95	1	1	2	1
110	0.95	95	1	1	2	1
111	0.95	95	1	1	2	1
112	0.95	95	1	1	2	1
113	0.95	95	1	1	2	1
114	0.95	95	1	1	2	1
115	0.95	95	1	1	2	1
116	0.95	95	1	1	2	1
117	0.95	95	1	1	2	1
118	0.95	95	1	1	2	1
119	0.95	95	1	1	2	1
120	0.95	95	1	1	2	1
121	0.95	95	1	1	2	1
