timestep	swarm_quality	color_0	color_1	color_2	color_3	color_4
0	0.70	35	2	5	4	4
1	0.68	34	2	5	4	5
2	0.66	33	2	6	4	5
3	0.66	33	2	6	4	5
4	0.66	33	2	6	4	5
5	0.64	32	3	6	4	5
6	0.64	32	3	6	4	5
7	0.64	32	3	6	4	5
8	0.64	32	3	6	4	5
9	0.64	32	3	6	4	5
10	0.64	32	3	6	4	5
11	0.64	32	3	6	4	5
12	0.64	32	3	6	4	5
13	0.62	31	3	6	4	6
14	0.62	31	3	6	4	6
15	0.62	31	3	6	4	6
16	0.62	31	3	6	4	6
17	0.62	31	3	6	4	6
18	0.62	31	3	6	4	6
19	0.62	31	3	6	4	6
20	0.62	31	3	6	4	6
21	0.62	31	3	6	4	6
22	0.62	31	3	6	4	6
23	0.60	30	3	6	5	6
24	0.60	30	3	6	5	6
25	0.60	30	3	6	5	6
26	0.60	30	3	6	5	6
27	0.60	30	3	6	5	6
28	0.60	30	3	6	5	6
29	0.60	30	3	6	5	6
30	0.60	30	3	6	5	6
31	0.58	29	3	7	5	6
32	0.58	29	3	7	5	6
33	0.56	28	4	7	5	6
34	0.56	28	4	7	5	6
35	0.56	28	4	6	6	6
36	0.56	28	5	5	6	6
37	0.56	28	4	5	7	6
38	0.58	29	4	5	6	6
39	0.60	30	4	5	6	5
40	0.62	31	4	5	5	5
41	0.64	32	4	4	5	5
42	0.66	33	4	4	4	5
43	0.68	34	4	4	3	5
44	0.70	35	4	4	3	4
45	0.72	36	4	4	3	3
46	0.74	37	4	3	3	3
47	0.76	38	4	2	3	3
48	0.78	39	3	2	3	3
49	0.80	40	3	2	3	2
50	0.80	40	3	2	3	2
51	0.82	41	3	2	3	1
52	0.84	42	3	1	3	1
53	0.84	42	3	1	3	1
54	0.84	42	3	1	3	1
55	0.86	43	2	1	3	1
56	0.84	42	2	2	3	1
57	0.84	42	2	2	3	1
58	0.84	42	2	2	3	1
59	0.84	42	2	2	3	1
60	0.84	42	2	2	3	1
61	0.84	42	2	2	3	1
62	0.82	41	2	2	4	1
63	0.84	42	2	2	4	0
64	0.84	42	2	2	4	0
65	0.84	42	2	2	4	0
66	0.84	42	2	2	4	0
67	0.84	42	2	2	4	0
68	0.84	42	2	2	4	0
69	0.84	42	2	2	4	0
70	0.84	42	2	2	4	0
71	0.84	42	2	2	4	0
72	0.84	42	2	2	4	0
73	0.86	43	2	2	3	0
74	0.86	43	2	2	3	0
75	0.86	43	2	2	3	0
76	0.86	43	2	2	3	0
77	0.86	43	2	2	3	0
78	0.86	43	2	2	3	0
79	0.86	43	2	2	3	0
80	0.86	43	2	2	3	0
81	0.88	44	2	1	3	0
82	0.88	44	2	1	3	0
83	0.90	45	1	1	3	0
84	0.88	44	1	1	4	0
85	0.90	45	1	1	3	0
86	0.92	46	0	1	3	0
87	0.94	47	0	1	2	0
88	0.94	47	0	1	2	0
89	0.94	47	0	1	2	0
90	0.94	47	0	1	2	0
91	0.94	47	0	1	2	0
92	0.94	47	0	1	2	0
93	0.94	47	0	1	2	0
94	0.94	47	0	1	2	0
95	0.94	47	0	1	2	0
96	0.94	47	0	1	2	0
97	0.94	47	0	1	2	0
98	0.94	47	0	1	2	0
99	0.94	47	0	1	2	0
100	0.94	47	0	1	2	0
101	0.94	47	0	1	2	0
102	0.94	47	0	1	2	0
103	0.94	47	0	1	2	0
104	0.92	46	0	1	2	1
105	0.92	46	0	1	2	1
106	0.94	47	0	0	2	1
107	0.94	47	0	0	2	1
108	0.94	47	0	0	2	1
109	0.94	47	0	0	2	1
110	0.94	47	0	0	2	1
111	0.94	47	0	0	2	1
112	0.96	48	0	0	1	1
113	0.96	48	0	0	1	1
114	0.96	48	0	0	1	1
115	0.94	47	0	1	1	1
116	0.94	47	0	1	1	1
117	0.94	47	0	1	1	1
118	0.94	47	0	1	1	1
119	0.94	47	0	1	1	1
120	0.94	47	0	1	1	1
121	0.94	47	0	1	1	1
122	0.94	47	0	1	1	1
123	0.94	47	0	1	1	1
124	0.94	47	0	1	1	1
125	0.94	47	0	1	1	1
126	0.94	47	0	1	1	1
127	0.94	47	0	1	1	1
128	0.92	46	0	1	1	2
129	0.92	46	0	1	1	2
130	0.92	46	0	1	1	2
131	0.92	46	0	1	1	2
132	0.92	46	0	1	1	2
133	0.92	46	0	1	1	2
134	0.94	47	0	1	0	2
135	0.94	47	0	1	0	2
136	0.94	47	0	1	0	2
137	0.94	47	0	1	0	2
138	0.94	47	0	1	0	2
139	0.94	47	0	1	0	2
140	0.94	47	0	1	0	2
141	0.94	47	0	1	0	2
142	0.94	47	0	1	0	2
143	0.92	46	0	1	0	3
144	0.92	46	0	1	0	3
145	0.92	46	0	1	0	3
146	0.92	46	0	1	0	3
147	0.92	46	0	1	0	3
148	0.90	45	1	1	0	3
149	0.90	45	1	1	0	3
150	0.88	44	1	2	0	3
151	0.88	44	1	2	0	3
152	0.88	44	1	2	0	3
153	0.88	44	1	2	0	3
154	0.88	44	2	2	0	2
155	0.88	44	2	2	0	2
156	0.88	44	2	2	0	2
157	0.88	44	2	2	0	2
158	0.88	44	2	2	0	2
159	0.88	44	2	2	0	2
160	0.88	44	2	2	0	2
161	0.88	44	2	2	0	2
162	0.88	44	2	2	0	2
163	0.88	44	2	2	0	2
164	0.88	44	2	2	0	2
165	0.88	44	3	1	0	2
166	0.88	44	3	1	0	2
167	0.88	44	3	1	0	2
168	0.88	44	3	1	0	2
169	0.86	43	3	2	0	2
170	0.86	43	3	2	0	2
171	0.86	43	3	2	0	2
172	0.86	43	3	2	0	2
173	0.86	43	3	2	0	2
174	0.86	43	3	2	0	2
175	0.86	43	3	2	0	2
176	0.86	43	3	2	0	2
177	0.86	43	3	2	0	2
178	0.88	44	3	2	0	1
179	0.88	44	3	2	0	1
180	0.88	44	3	2	0	1
181	0.88	44	3	2	0	1
182	0.88	44	3	2	0	1
183	0.88	44	3	2	0	1
184	0.88	44	3	2	0	1
185	0.86	43	3	2	0	2
